INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID,LMP_TYPE,MW,GROUP
2022-05-31T07:00:00-00:00,2022-05-31T08:00:00-00:00,2022-05-31,1,AGUAMNSA_7_B1,LMP,68.34711,1
2022-05-31T08:00:00-00:00,2022-05-31T09:00:00-00:00,2022-05-31,2,AGUAMNSA_7_B1,LMP,66.88572,1
2022-05-31T09:00:00-00:00,2022-05-31T10:00:00-00:00,2022-05-31,3,AGUAMNSA_7_B1,LMP,63.19903,1
2022-05-31T10:00:00-00:00,2022-05-31T11:00:00-00:00,2022-05-31,4,AGUAMNSA_7_B1,LMP,63.00133,1
2022-05-31T11:00:00-00:00,2022-05-31T12:00:00-00:00,2022-05-31,5,AGUAMNSA_7_B1,LMP,68.09574,1
2022-05-31T12:00:00-00:00,2022-05-31T13:00:00-00:00,2022-05-31,6,AGUAMNSA_7_B1,LMP,72.90412,1
2022-05-31T13:00:00-00:00,2022-05-31T14:00:00-00:00,2022-05-31,7,AGUAMNSA_7_B1,LMP,73.18293,1
2022-05-31T14:00:00-00:00,2022-05-31T15:00:00-00:00,2022-05-31,8,AGUAMNSA_7_B1,LMP,52.39299,1
2022-05-31T15:00:00-00:00,2022-05-31T16:00:00-00:00,2022-05-31,9,AGUAMNSA_7_B1,LMP,44.1182,1
2022-05-31T16:00:00-00:00,2022-05-31T17:00:00-00:00,2022-05-31,10,AGUAMNSA_7_B1,LMP,44.31764,1
2022-05-31T17:00:00-00:00,2022-05-31T18:00:00-00:00,2022-05-31,11,AGUAMNSA_7_B1,LMP,42.76835,1
2022-05-31T18:00:00-00:00,2022-05-31T19:00:00-00:00,2022-05-31,12,AGUAMNSA_7_B1,LMP,46.7236,1
2022-05-31T19:00:00-00:00,2022-05-31T20:00:00-00:00,2022-05-31,13,AGUAMNSA_7_B1,LMP,51.41103,1
2022-05-31T20:00:00-00:00,2022-05-31T21:00:00-00:00,2022-05-31,14,AGUAMNSA_7_B1,LMP,55.70362,1
2022-05-31T21:00:00-00:00,2022-05-31T22:00:00-00:00,2022-05-31,15,AGUAMNSA_7_B1,LMP,57.9489,1
2022-05-31T22:00:00-00:00,2022-05-31T23:00:00-00:00,2022-05-31,16,AGUAMNSA_7_B1,LMP,63.52619,1
2022-05-31T23:00:00-00:00,2022-06-01T00:00:00-00:00,2022-05-31,17,AGUAMNSA_7_B1,LMP,64.44934,1
2022-06-01T00:00:00-00:00,2022-06-01T01:00:00-00:00,2022-05-31,18,AGUAMNSA_7_B1,LMP,72.50836,1
2022-06-01T01:00:00-00:00,2022-06-01T02:00:00-00:00,2022-05-31,19,AGUAMNSA_7_B1,LMP,89.84109,1
2022-06-01T02:00:00-00:00,2022-06-01T03:00:00-00:00,2022-05-31,20,AGUAMNSA_7_B1,LMP,123.2647,1
2022-06-01T03:00:00-00:00,2022-06-01T04:00:00-00:00,2022-05-31,21,AGUAMNSA_7_B1,LMP,135.04204,1
2022-06-01T04:00:00-00:00,2022-06-01T05:00:00-00:00,2022-05-31,22,AGUAMNSA_7_B1,LMP,110.7097,1
2022-06-01T05:00:00-00:00,2022-06-01T06:00:00-00:00,2022-05-31,23,AGUAMNSA_7_B1,LMP,87.68581,1
2022-06-01T06:00:00-00:00,2022-06-01T07:00:00-00:00,2022-05-31,24,AGUAMNSA_7_B1,LMP,82.76822,1
2022-06-01T07:00:00-00:00,2022-06-01T08:00:00-00:00,2022-06-01,1,AGUAMNSA_7_B1,LMP,72.86263,6
2022-06-01T08:00:00-00:00,2022-06-01T09:00:00-00:00,2022-06-01,2,AGUAMNSA_7_B1,LMP,71.88085,6
2022-06-01T09:00:00-00:00,2022-06-01T10:00:00-00:00,2022-06-01,3,AGUAMNSA_7_B1,LMP,70.90325,6
2022-06-01T10:00:00-00:00,2022-06-01T11:00:00-00:00,2022-06-01,4,AGUAMNSA_7_B1,LMP,70.91017,6
2022-06-01T11:00:00-00:00,2022-06-01T12:00:00-00:00,2022-06-01,5,AGUAMNSA_7_B1,LMP,72.56796,6
2022-06-01T12:00:00-00:00,2022-06-01T13:00:00-00:00,2022-06-01,6,AGUAMNSA_7_B1,LMP,86.84435,6
2022-06-01T13:00:00-00:00,2022-06-01T14:00:00-00:00,2022-06-01,7,AGUAMNSA_7_B1,LMP,83.88015,6
2022-06-01T14:00:00-00:00,2022-06-01T15:00:00-00:00,2022-06-01,8,AGUAMNSA_7_B1,LMP,67.3956,6
2022-06-01T15:00:00-00:00,2022-06-01T16:00:00-00:00,2022-06-01,9,AGUAMNSA_7_B1,LMP,55.70082,6
2022-06-01T16:00:00-00:00,2022-06-01T17:00:00-00:00,2022-06-01,10,AGUAMNSA_7_B1,LMP,50.00004,6
2022-06-01T17:00:00-00:00,2022-06-01T18:00:00-00:00,2022-06-01,11,AGUAMNSA_7_B1,LMP,50.20975,6
2022-06-01T18:00:00-00:00,2022-06-01T19:00:00-00:00,2022-06-01,12,AGUAMNSA_7_B1,LMP,57.21172,6
2022-06-01T19:00:00-00:00,2022-06-01T20:00:00-00:00,2022-06-01,13,AGUAMNSA_7_B1,LMP,66.92735,6
2022-06-01T20:00:00-00:00,2022-06-01T21:00:00-00:00,2022-06-01,14,AGUAMNSA_7_B1,LMP,72.21544,6
2022-06-01T21:00:00-00:00,2022-06-01T22:00:00-00:00,2022-06-01,15,AGUAMNSA_7_B1,LMP,76.82482,6
2022-06-01T22:00:00-00:00,2022-06-01T23:00:00-00:00,2022-06-01,16,AGUAMNSA_7_B1,LMP,75.85116,6
2022-06-01T23:00:00-00:00,2022-06-02T00:00:00-00:00,2022-06-01,17,AGUAMNSA_7_B1,LMP,79.30009,6
2022-06-02T00:00:00-00:00,2022-06-02T01:00:00-00:00,2022-06-01,18,AGUAMNSA_7_B1,LMP,85.5639,6
2022-06-02T01:00:00-00:00,2022-06-02T02:00:00-00:00,2022-06-01,19,AGUAMNSA_7_B1,LMP,102.05231,6
2022-06-02T02:00:00-00:00,2022-06-02T03:00:00-00:00,2022-06-01,20,AGUAMNSA_7_B1,LMP,134.80615,6
2022-06-02T03:00:00-00:00,2022-06-02T04:00:00-00:00,2022-06-01,21,AGUAMNSA_7_B1,LMP,129.47366,6
2022-06-02T04:00:00-00:00,2022-06-02T05:00:00-00:00,2022-06-01,22,AGUAMNSA_7_B1,LMP,110.13971,6
2022-06-02T05:00:00-00:00,2022-06-02T06:00:00-00:00,2022-06-01,23,AGUAMNSA_7_B1,LMP,87.73381,6
2022-06-02T06:00:00-00:00,2022-06-02T07:00:00-00:00,2022-06-01,24,AGUAMNSA_7_B1,LMP,81.03527,6
2022-06-02T07:00:00-00:00,2022-06-02T08:00:00-00:00,2022-06-02,1,AGUAMNSA_7_B1,LMP,78.5992,11
2022-06-02T08:00:00-00:00,2022-06-02T09:00:00-00:00,2022-06-02,2,AGUAMNSA_7_B1,LMP,74.88503,11
2022-06-02T09:00:00-00:00,2022-06-02T10:00:00-00:00,2022-06-02,3,AGUAMNSA_7_B1,LMP,71.47106,11
2022-06-02T10:00:00-00:00,2022-06-02T11:00:00-00:00,2022-06-02,4,AGUAMNSA_7_B1,LMP,70.57131,11
2022-06-02T11:00:00-00:00,2022-06-02T12:00:00-00:00,2022-06-02,5,AGUAMNSA_7_B1,LMP,73.59297,11
2022-06-02T12:00:00-00:00,2022-06-02T13:00:00-00:00,2022-06-02,6,AGUAMNSA_7_B1,LMP,83.38369,11
2022-06-02T13:00:00-00:00,2022-06-02T14:00:00-00:00,2022-06-02,7,AGUAMNSA_7_B1,LMP,83.27998,11
2022-06-02T14:00:00-00:00,2022-06-02T15:00:00-00:00,2022-06-02,8,AGUAMNSA_7_B1,LMP,64.75558,11
2022-06-02T15:00:00-00:00,2022-06-02T16:00:00-00:00,2022-06-02,9,AGUAMNSA_7_B1,LMP,58.22229,11
2022-06-02T16:00:00-00:00,2022-06-02T17:00:00-00:00,2022-06-02,10,AGUAMNSA_7_B1,LMP,56.18559,11
2022-06-02T17:00:00-00:00,2022-06-02T18:00:00-00:00,2022-06-02,11,AGUAMNSA_7_B1,LMP,60.75881,11
2022-06-02T18:00:00-00:00,2022-06-02T19:00:00-00:00,2022-06-02,12,AGUAMNSA_7_B1,LMP,65.77731,11
2022-06-02T19:00:00-00:00,2022-06-02T20:00:00-00:00,2022-06-02,13,AGUAMNSA_7_B1,LMP,69.65408,11
2022-06-02T20:00:00-00:00,2022-06-02T21:00:00-00:00,2022-06-02,14,AGUAMNSA_7_B1,LMP,70.66784,11
2022-06-02T21:00:00-00:00,2022-06-02T22:00:00-00:00,2022-06-02,15,AGUAMNSA_7_B1,LMP,72.28817,11
2022-06-02T22:00:00-00:00,2022-06-02T23:00:00-00:00,2022-06-02,16,AGUAMNSA_7_B1,LMP,76.42225,11
2022-06-02T23:00:00-00:00,2022-06-03T00:00:00-00:00,2022-06-02,17,AGUAMNSA_7_B1,LMP,77.85675,11
2022-06-03T00:00:00-00:00,2022-06-03T01:00:00-00:00,2022-06-02,18,AGUAMNSA_7_B1,LMP,84.01843,11
2022-06-03T01:00:00-00:00,2022-06-03T02:00:00-00:00,2022-06-02,19,AGUAMNSA_7_B1,LMP,96.20541,11
2022-06-03T02:00:00-00:00,2022-06-03T03:00:00-00:00,2022-06-02,20,AGUAMNSA_7_B1,LMP,130.16806,11
2022-06-03T03:00:00-00:00,2022-06-03T04:00:00-00:00,2022-06-02,21,AGUAMNSA_7_B1,LMP,117.99636,11
2022-06-03T04:00:00-00:00,2022-06-03T05:00:00-00:00,2022-06-02,22,AGUAMNSA_7_B1,LMP,102.33721,11
2022-06-03T05:00:00-00:00,2022-06-03T06:00:00-00:00,2022-06-02,23,AGUAMNSA_7_B1,LMP,81.91116,11
2022-06-03T06:00:00-00:00,2022-06-03T07:00:00-00:00,2022-06-02,24,AGUAMNSA_7_B1,LMP,77.23264,11
2022-06-03T07:00:00-00:00,2022-06-03T08:00:00-00:00,2022-06-03,1,AGUAMNSA_7_B1,LMP,74.97795,16
2022-06-03T08:00:00-00:00,2022-06-03T09:00:00-00:00,2022-06-03,2,AGUAMNSA_7_B1,LMP,72.83835,16
2022-06-03T09:00:00-00:00,2022-06-03T10:00:00-00:00,2022-06-03,3,AGUAMNSA_7_B1,LMP,68.06361,16
2022-06-03T10:00:00-00:00,2022-06-03T11:00:00-00:00,2022-06-03,4,AGUAMNSA_7_B1,LMP,67.83002,16
2022-06-03T11:00:00-00:00,2022-06-03T12:00:00-00:00,2022-06-03,5,AGUAMNSA_7_B1,LMP,67.85338,16
2022-06-03T12:00:00-00:00,2022-06-03T13:00:00-00:00,2022-06-03,6,AGUAMNSA_7_B1,LMP,77.49119,16
2022-06-03T13:00:00-00:00,2022-06-03T14:00:00-00:00,2022-06-03,7,AGUAMNSA_7_B1,LMP,78.29877,16
2022-06-03T14:00:00-00:00,2022-06-03T15:00:00-00:00,2022-06-03,8,AGUAMNSA_7_B1,LMP,52.25132,16
