INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID,LMP_TYPE,MW,GROUP
2022-03-02T08:00:00-00:00,2022-03-02T09:00:00-00:00,2022-03-02,1,AGUAMNSA_7_B1,LMP,44.21567,1
2022-03-02T09:00:00-00:00,2022-03-02T10:00:00-00:00,2022-03-02,2,AGUAMNSA_7_B1,LMP,43.68816,1
2022-03-02T10:00:00-00:00,2022-03-02T11:00:00-00:00,2022-03-02,3,AGUAMNSA_7_B1,LMP,43.55359,1
2022-03-02T11:00:00-00:00,2022-03-02T12:00:00-00:00,2022-03-02,4,AGUAMNSA_7_B1,LMP,43.50428,1
2022-03-02T12:00:00-00:00,2022-03-02T13:00:00-00:00,2022-03-02,5,AGUAMNSA_7_B1,LMP,45.82041,1
2022-03-02T13:00:00-00:00,2022-03-02T14:00:00-00:00,2022-03-02,6,AGUAMNSA_7_B1,LMP,53.76213,1
2022-03-02T14:00:00-00:00,2022-03-02T15:00:00-00:00,2022-03-02,7,AGUAMNSA_7_B1,LMP,67.17199,1
2022-03-02T15:00:00-00:00,2022-03-02T16:00:00-00:00,2022-03-02,8,AGUAMNSA_7_B1,LMP,45.86482,1
2022-03-02T16:00:00-00:00,2022-03-02T17:00:00-00:00,2022-03-02,9,AGUAMNSA_7_B1,LMP,33.54876,1
2022-03-02T17:00:00-00:00,2022-03-02T18:00:00-00:00,2022-03-02,10,AGUAMNSA_7_B1,LMP,20.50434,1
2022-03-02T18:00:00-00:00,2022-03-02T19:00:00-00:00,2022-03-02,11,AGUAMNSA_7_B1,LMP,19.27583,1
2022-03-02T19:00:00-00:00,2022-03-02T20:00:00-00:00,2022-03-02,12,AGUAMNSA_7_B1,LMP,18.94415,1
2022-03-02T20:00:00-00:00,2022-03-02T21:00:00-00:00,2022-03-02,13,AGUAMNSA_7_B1,LMP,20.62622,1
2022-03-02T21:00:00-00:00,2022-03-02T22:00:00-00:00,2022-03-02,14,AGUAMNSA_7_B1,LMP,18.59821,1
2022-03-02T22:00:00-00:00,2022-03-02T23:00:00-00:00,2022-03-02,15,AGUAMNSA_7_B1,LMP,26.05562,1
2022-03-02T23:00:00-00:00,2022-03-03T00:00:00-00:00,2022-03-02,16,AGUAMNSA_7_B1,LMP,43.57711,1
2022-03-03T00:00:00-00:00,2022-03-03T01:00:00-00:00,2022-03-02,17,AGUAMNSA_7_B1,LMP,49.49777,1
2022-03-03T01:00:00-00:00,2022-03-03T02:00:00-00:00,2022-03-02,18,AGUAMNSA_7_B1,LMP,73.70989,1
2022-03-03T02:00:00-00:00,2022-03-03T03:00:00-00:00,2022-03-02,19,AGUAMNSA_7_B1,LMP,85.9253,1
2022-03-03T03:00:00-00:00,2022-03-03T04:00:00-00:00,2022-03-02,20,AGUAMNSA_7_B1,LMP,67.4144,1
2022-03-03T04:00:00-00:00,2022-03-03T05:00:00-00:00,2022-03-02,21,AGUAMNSA_7_B1,LMP,61.15457,1
2022-03-03T05:00:00-00:00,2022-03-03T06:00:00-00:00,2022-03-02,22,AGUAMNSA_7_B1,LMP,56.83527,1
2022-03-03T06:00:00-00:00,2022-03-03T07:00:00-00:00,2022-03-02,23,AGUAMNSA_7_B1,LMP,48.94648,1
2022-03-03T07:00:00-00:00,2022-03-03T08:00:00-00:00,2022-03-02,24,AGUAMNSA_7_B1,LMP,46.12384,1
2022-03-03T08:00:00-00:00,2022-03-03T09:00:00-00:00,2022-03-03,1,AGUAMNSA_7_B1,LMP,50.52413,6
2022-03-03T09:00:00-00:00,2022-03-03T10:00:00-00:00,2022-03-03,2,AGUAMNSA_7_B1,LMP,45.86557,6
2022-03-03T10:00:00-00:00,2022-03-03T11:00:00-00:00,2022-03-03,3,AGUAMNSA_7_B1,LMP,44.85039,6
2022-03-03T11:00:00-00:00,2022-03-03T12:00:00-00:00,2022-03-03,4,AGUAMNSA_7_B1,LMP,44.73646,6
2022-03-03T12:00:00-00:00,2022-03-03T13:00:00-00:00,2022-03-03,5,AGUAMNSA_7_B1,LMP,47.33988,6
2022-03-03T13:00:00-00:00,2022-03-03T14:00:00-00:00,2022-03-03,6,AGUAMNSA_7_B1,LMP,53.9727,6
2022-03-03T14:00:00-00:00,2022-03-03T15:00:00-00:00,2022-03-03,7,AGUAMNSA_7_B1,LMP,63.06677,6
2022-03-03T15:00:00-00:00,2022-03-03T16:00:00-00:00,2022-03-03,8,AGUAMNSA_7_B1,LMP,47.45212,6
2022-03-03T16:00:00-00:00,2022-03-03T17:00:00-00:00,2022-03-03,9,AGUAMNSA_7_B1,LMP,42.56831,6
2022-03-03T17:00:00-00:00,2022-03-03T18:00:00-00:00,2022-03-03,10,AGUAMNSA_7_B1,LMP,33.84876,6
2022-03-03T18:00:00-00:00,2022-03-03T19:00:00-00:00,2022-03-03,11,AGUAMNSA_7_B1,LMP,29.68178,6
2022-03-03T19:00:00-00:00,2022-03-03T20:00:00-00:00,2022-03-03,12,AGUAMNSA_7_B1,LMP,28.61032,6
2022-03-03T20:00:00-00:00,2022-03-03T21:00:00-00:00,2022-03-03,13,AGUAMNSA_7_B1,LMP,28.28794,6
2022-03-03T21:00:00-00:00,2022-03-03T22:00:00-00:00,2022-03-03,14,AGUAMNSA_7_B1,LMP,27.41209,6
2022-03-03T22:00:00-00:00,2022-03-03T23:00:00-00:00,2022-03-03,15,AGUAMNSA_7_B1,LMP,33.85244,6
2022-03-03T23:00:00-00:00,2022-03-04T00:00:00-00:00,2022-03-03,16,AGUAMNSA_7_B1,LMP,43.23026,6
2022-03-04T00:00:00-00:00,2022-03-04T01:00:00-00:00,2022-03-03,17,AGUAMNSA_7_B1,LMP,51.73744,6
2022-03-04T01:00:00-00:00,2022-03-04T02:00:00-00:00,2022-03-03,18,AGUAMNSA_7_B1,LMP,64.85688,6
2022-03-04T02:00:00-00:00,2022-03-04T03:00:00-00:00,2022-03-03,19,AGUAMNSA_7_B1,LMP,76.70114,6
2022-03-04T03:00:00-00:00,2022-03-04T04:00:00-00:00,2022-03-03,20,AGUAMNSA_7_B1,LMP,63.12369,6
2022-03-04T04:00:00-00:00,2022-03-04T05:00:00-00:00,2022-03-03,21,AGUAMNSA_7_B1,LMP,60.99359,6
2022-03-04T05:00:00-00:00,2022-03-04T06:00:00-00:00,2022-03-03,22,AGUAMNSA_7_B1,LMP,56.73932,6
2022-03-04T06:00:00-00:00,2022-03-04T07:00:00-00:00,2022-03-03,23,AGUAMNSA_7_B1,LMP,50.70062,6
2022-03-04T07:00:00-00:00,2022-03-04T08:00:00-00:00,2022-03-03,24,AGUAMNSA_7_B1,LMP,49.62887,6
2022-03-04T08:00:00-00:00,2022-03-04T09:00:00-00:00,2022-03-04,1,AGUAMNSA_7_B1,LMP,45.58086,11
2022-03-04T09:00:00-00:00,2022-03-04T10:00:00-00:00,2022-03-04,2,AGUAMNSA_7_B1,LMP,43.07019,11
2022-03-04T10:00:00-00:00,2022-03-04T11:00:00-00:00,2022-03-04,3,AGUAMNSA_7_B1,LMP,41.7821,11
2022-03-04T11:00:00-00:00,2022-03-04T12:00:00-00:00,2022-03-04,4,AGUAMNSA_7_B1,LMP,42.34737,11
2022-03-04T12:00:00-00:00,2022-03-04T13:00:00-00:00,2022-03-04,5,AGUAMNSA_7_B1,LMP,44.18109,11
2022-03-04T13:00:00-00:00,2022-03-04T14:00:00-00:00,2022-03-04,6,AGUAMNSA_7_B1,LMP,49.02181,11
