INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID,LMP_TYPE,MW,GROUP
2022-04-01T07:00:00-00:00,2022-04-01T08:00:00-00:00,2022-04-01,1,2C559EQ2_7_N001,LMP,55.13737,1
2022-04-01T08:00:00-00:00,2022-04-01T09:00:00-00:00,2022-04-01,2,2C559EQ2_7_N001,LMP,52.33174,1
2022-04-01T09:00:00-00:00,2022-04-01T10:00:00-00:00,2022-04-01,3,2C559EQ2_7_N001,LMP,52.69703,1
2022-04-01T10:00:00-00:00,2022-04-01T11:00:00-00:00,2022-04-01,4,2C559EQ2_7_N001,LMP,54.65056,1
2022-04-01T11:00:00-00:00,2022-04-01T12:00:00-00:00,2022-04-01,5,2C559EQ2_7_N001,LMP,61.17651,1
2022-04-01T12:00:00-00:00,2022-04-01T13:00:00-00:00,2022-04-01,6,2C559EQ2_7_N001,LMP,70.80612,1
2022-04-01T13:00:00-00:00,2022-04-01T14:00:00-00:00,2022-04-01,7,2C559EQ2_7_N001,LMP,85.01971,1
2022-04-01T14:00:00-00:00,2022-04-01T15:00:00-00:00,2022-04-01,8,2C559EQ2_7_N001,LMP,69.71305,1
2022-04-01T15:00:00-00:00,2022-04-01T16:00:00-00:00,2022-04-01,9,2C559EQ2_7_N001,LMP,44.72523,1
2022-04-01T16:00:00-00:00,2022-04-01T17:00:00-00:00,2022-04-01,10,2C559EQ2_7_N001,LMP,29.80375,1
2022-04-01T17:00:00-00:00,2022-04-01T18:00:00-00:00,2022-04-01,11,2C559EQ2_7_N001,LMP,23.21826,1
2022-04-01T18:00:00-00:00,2022-04-01T19:00:00-00:00,2022-04-01,12,2C559EQ2_7_N001,LMP,22.13583,1
2022-04-01T19:00:00-00:00,2022-04-01T20:00:00-00:00,2022-04-01,13,2C559EQ2_7_N001,LMP,19.03627,1
2022-04-01T20:00:00-00:00,2022-04-01T21:00:00-00:00,2022-04-01,14,2C559EQ2_7_N001,LMP,18.79281,1
2022-04-01T21:00:00-00:00,2022-04-01T22:00:00-00:00,2022-04-01,15,2C559EQ2_7_N001,LMP,19.24528,1
2022-04-01T22:00:00-00:00,2022-04-01T23:00:00-00:00,2022-04-01,16,2C559EQ2_7_N001,LMP,23.20591,1
2022-04-01T23:00:00-00:00,2022-04-02T00:00:00-00:00,2022-04-01,17,2C559EQ2_7_N001,LMP,27.26661,1
2022-04-02T00:00:00-00:00,2022-04-02T01:00:00-00:00,2022-04-01,18,2C559EQ2_7_N001,LMP,45.54574,1
2022-04-02T01:00:00-00:00,2022-04-02T02:00:00-00:00,2022-04-01,19,2C559EQ2_7_N001,LMP,74.69613,1
2022-04-02T02:00:00-00:00,2022-04-02T03:00:00-00:00,2022-04-01,20,2C559EQ2_7_N001,LMP,100.30606,1
2022-04-02T03:00:00-00:00,2022-04-02T04:00:00-00:00,2022-04-01,21,2C559EQ2_7_N001,LMP,88.14822,1
2022-04-02T04:00:00-00:00,2022-04-02T05:00:00-00:00,2022-04-01,22,2C559EQ2_7_N001,LMP,75.28902,1
2022-04-02T05:00:00-00:00,2022-04-02T06:00:00-00:00,2022-04-01,23,2C559EQ2_7_N001,LMP,71.9683,1
2022-04-02T06:00:00-00:00,2022-04-02T07:00:00-00:00,2022-04-01,24,2C559EQ2_7_N001,LMP,67.51497,1
2022-04-02T07:00:00-00:00,2022-04-02T08:00:00-00:00,2022-04-02,1,2C559EQ2_7_N001,LMP,62.24526,6
2022-04-02T08:00:00-00:00,2022-04-02T09:00:00-00:00,2022-04-02,2,2C559EQ2_7_N001,LMP,56.35465,6
2022-04-02T09:00:00-00:00,2022-04-02T10:00:00-00:00,2022-04-02,3,2C559EQ2_7_N001,LMP,53.62405,6
2022-04-02T10:00:00-00:00,2022-04-02T11:00:00-00:00,2022-04-02,4,2C559EQ2_7_N001,LMP,54.13016,6
2022-04-02T11:00:00-00:00,2022-04-02T12:00:00-00:00,2022-04-02,5,2C559EQ2_7_N001,LMP,56.38248,6
2022-04-02T12:00:00-00:00,2022-04-02T13:00:00-00:00,2022-04-02,6,2C559EQ2_7_N001,LMP,63.57882,6
2022-04-02T13:00:00-00:00,2022-04-02T14:00:00-00:00,2022-04-02,7,2C559EQ2_7_N001,LMP,63.86162,6
2022-04-02T14:00:00-00:00,2022-04-02T15:00:00-00:00,2022-04-02,8,2C559EQ2_7_N001,LMP,52.54698,6
2022-04-02T15:00:00-00:00,2022-04-02T16:00:00-00:00,2022-04-02,9,2C559EQ2_7_N001,LMP,31.79522,6
2022-04-02T16:00:00-00:00,2022-04-02T17:00:00-00:00,2022-04-02,10,2C559EQ2_7_N001,LMP,8.35552,6
2022-04-02T17:00:00-00:00,2022-04-02T18:00:00-00:00,2022-04-02,11,2C559EQ2_7_N001,LMP,1.55763,6
2022-04-02T18:00:00-00:00,2022-04-02T19:00:00-00:00,2022-04-02,12,2C559EQ2_7_N001,LMP,0.77654,6
2022-04-02T19:00:00-00:00,2022-04-02T20:00:00-00:00,2022-04-02,13,2C559EQ2_7_N001,LMP,0.43808,6
2022-04-02T20:00:00-00:00,2022-04-02T21:00:00-00:00,2022-04-02,14,2C559EQ2_7_N001,LMP,0.27687,6
2022-04-02T21:00:00-00:00,2022-04-02T22:00:00-00:00,2022-04-02,15,2C559EQ2_7_N001,LMP,0.2583,6
2022-04-02T22:00:00-00:00,2022-04-02T23:00:00-00:00,2022-04-02,16,2C559EQ2_7_N001,LMP,0.45042,6
2022-04-02T23:00:00-00:00,2022-04-03T00:00:00-00:00,2022-04-02,17,2C559EQ2_7_N001,LMP,5.46032,6
2022-04-03T00:00:00-00:00,2022-04-03T01:00:00-00:00,2022-04-02,18,2C559EQ2_7_N001,LMP,33.10711,6
2022-04-03T01:00:00-00:00,2022-04-03T02:00:00-00:00,2022-04-02,19,2C559EQ2_7_N001,LMP,62.03196,6
2022-04-03T02:00:00-00:00,2022-04-03T03:00:00-00:00,2022-04-02,20,2C559EQ2_7_N001,LMP,82.03176,6
2022-04-03T03:00:00-00:00,2022-04-03T04:00:00-00:00,2022-04-02,21,2C559EQ2_7_N001,LMP,74.94885,6
2022-04-03T04:00:00-00:00,2022-04-03T05:00:00-00:00,2022-04-02,22,2C559EQ2_7_N001,LMP,67.76718,6
2022-04-03T05:00:00-00:00,2022-04-03T06:00:00-00:00,2022-04-02,23,2C559EQ2_7_N001,LMP,61.03395,6
2022-04-03T06:00:00-00:00,2022-04-03T07:00:00-00:00,2022-04-02,24,2C559EQ2_7_N001,LMP,56.82044,6
2022-04-03T07:00:00-00:00,2022-04-03T08:00:00-00:00,2022-04-03,1,2C559EQ2_7_N001,LMP,53.1238,11
2022-04-03T08:00:00-00:00,2022-04-03T09:00:00-00:00,2022-04-03,2,2C559EQ2_7_N001,LMP,51.06952,11
2022-04-03T09:00:00-00:00,2022-04-03T10:00:00-00:00,2022-04-03,3,2C559EQ2_7_N001,LMP,49.24991,11
2022-04-03T10:00:00-00:00,2022-04-03T11:00:00-00:00,2022-04-03,4,2C559EQ2_7_N001,LMP,48.63471,11
2022-04-03T11:00:00-00:00,2022-04-03T12:00:00-00:00,2022-04-03,5,2C559EQ2_7_N001,LMP,48.9902,11
2022-04-03T12:00:00-00:00,2022-04-03T13:00:00-00:00,2022-04-03,6,2C559EQ2_7_N001,LMP,50.7377,11
2022-04-03T13:00:00-00:00,2022-04-03T14:00:00-00:00,2022-04-03,7,2C559EQ2_7_N001,LMP,51.83103,11
2022-04-03T14:00:00-00:00,2022-04-03T15:00:00-00:00,2022-04-03,8,2C559EQ2_7_N001,LMP,44.90953,11
2022-04-03T15:00:00-00:00,2022-04-03T16:00:00-00:00,2022-04-03,9,2C559EQ2_7_N001,LMP,24.89688,11
2022-04-03T16:00:00-00:00,2022-04-03T17:00:00-00:00,2022-04-03,10,2C559EQ2_7_N001,LMP,5.30136,11
2022-04-03T17:00:00-00:00,2022-04-03T18:00:00-00:00,2022-04-03,11,2C559EQ2_7_N001,LMP,-0.48009,11
2022-04-03T18:00:00-00:00,2022-04-03T19:00:00-00:00,2022-04-03,12,2C559EQ2_7_N001,LMP,-2.85461,11
2022-04-03T19:00:00-00:00,2022-04-03T20:00:00-00:00,2022-04-03,13,2C559EQ2_7_N001,LMP,-0.95274,11
2022-04-03T20:00:00-00:00,2022-04-03T21:00:00-00:00,2022-04-03,14,2C559EQ2_7_N001,LMP,-1.01942,11
2022-04-03T21:00:00-00:00,2022-04-03T22:00:00-00:00,2022-04-03,15,2C559EQ2_7_N001,LMP,-2.90786,11
2022-04-03T22:00:00-00:00,2022-04-03T23:00:00-00:00,2022-04-03,16,2C559EQ2_7_N001,LMP,-0.193,11
2022-04-03T23:00:00-00:00,2022-04-04T00:00:00-00:00,2022-04-03,17,2C559EQ2_7_N001,LMP,-0.05348,11
2022-04-04T00:00:00-00:00,2022-04-04T01:00:00-00:00,2022-04-03,18,2C559EQ2_7_N001,LMP,18.85738,11
2022-04-04T01:00:00-00:00,2022-04-04T02:00:00-00:00,2022-04-03,19,2C559EQ2_7_N001,LMP,52.0993,11
2022-04-04T02:00:00-00:00,2022-04-04T03:00:00-00:00,2022-04-03,20,2C559EQ2_7_N001,LMP,68.98445,11
2022-04-04T03:00:00-00:00,2022-04-04T04:00:00-00:00,2022-04-03,21,2C559EQ2_7_N001,LMP,63.91164,11
2022-04-04T04:00:00-00:00,2022-04-04T05:00:00-00:00,2022-04-03,22,2C559EQ2_7_N001,LMP,57.08079,11
2022-04-04T05:00:00-00:00,2022-04-04T06:00:00-00:00,2022-04-03,23,2C559EQ2_7_N001,LMP,51.93811,11
2022-04-04T06:00:00-00:00,2022-04-04T07:00:00-00:00,2022-04-03,24,2C559EQ2_7_N001,LMP,49.60176,11
2022-04-04T07:00:00-00:00,2022-04-04T08:00:00-00:00,2022-04-04,1,2C559EQ2_7_N001,LMP,47.9818,16
2022-04-04T08:00:00-00:00,2022-04-04T09:00:00-00:00,2022-04-04,2,2C559EQ2_7_N001,LMP,46.39482,16
2022-04-04T09:00:00-00:00,2022-04-04T10:00:00-00:00,2022-04-04,3,2C559EQ2_7_N001,LMP,44.69434,16
2022-04-04T10:00:00-00:00,2022-04-04T11:00:00-00:00,2022-04-04,4,2C559EQ2_7_N001,LMP,46.2649,16
