,Jan_2019,Feb_2019,Mar_2019,Apr_2019,May_2019,Jun_2019,Jul_2019,Aug_2019,Sep_2019,Oct_2019,Nov_2019,Dec_2019,Jan_2020,Feb_2020,Mar_2020,Apr_2020,May_2020,Jun_2020,Jul_2020,Aug_2020,Sep_2020,Oct_2020,Nov_2020,Dec_2020,Jan_2021,Feb_2021,Mar_2021,Apr_2021,May_2021,Jun_2021,Jul_2021,Aug_2021,Sep_2021,Oct_2021,Nov_2021,Dec_2021,Jan_2022,Feb_2022,Mar_2022,Apr_2022,May_2022,Jun_2022,Jul_2022,Aug_2022,Sep_2022,Oct_2022,Nov_2022,Dec_2022
LOSGATS_6_N002,,,,,,,,,,,,,32.057275000000004,26.97871,27.38208,24.078035,21.22981,24.73489,24.18613,33.672484999999995,34.466565,37.365269999999995,36.95141,38.637910000000005,33.540555,41.34436,34.70588,36.872029999999995,39.253569999999996,45.464415,58.47213,55.37908,61.67761,66.9011,58.88254,63.334855000000005,53.56812,50.09473,49.5219,68.81447,78.01131000000001,78.11474000000001,76.310405,91.246065,89.15303,,,
LOSGATS_6_N201,,,,,,,,,,,,,32.057275000000004,26.97871,27.38208,24.078035,21.22981,24.73489,24.18613,33.672484999999995,34.466565,37.365269999999995,36.95141,38.637910000000005,33.540555,41.34436,34.70588,36.872029999999995,39.253569999999996,45.464415,58.47213,55.37908,61.67761,66.9011,58.88254,63.334855000000005,53.56812,50.09473,49.5219,68.81447,78.01131000000001,78.11474000000001,76.310405,91.246065,89.15303,,,
LOSOSTS_6_N001,,,,,,,,,,,,,30.23866,25.682135000000002,25.38194,22.356099999999998,19.84913,23.104799999999997,23.52897,33.71671,32.364675,36.39451,36.23364,37.41748,32.178070000000005,39.439115,33.01738,35.254419999999996,35.941590000000005,42.87883,56.281905,53.40393,59.744175,60.64178,56.66333,59.987795,51.247185,48.849909999999994,48.79174,64.28058,70.00859,73.36409499999999,73.582145,92.33757,88.019035,,,
LOVELAND_6_N001,,,,,,,,,,,,,30.624879999999997,25.798125,25.36755,22.779944999999998,20.52096,23.143595,24.559975,36.631385,33.843289999999996,38.833465,36.13536,38.17383,32.21301,39.230199999999996,31.91022,32.791605000000004,32.62769,42.236635,56.784425,52.639325,58.616614999999996,57.122254999999996,56.24969,65.55967,51.409465,45.882585,44.59663,55.936045,70.05351999999999,68.00091,68.6521,86.34909999999999,75.074365,,,
LOWGAP_7_N001,,,,,,,,,,,,,31.95974,26.600345,27.43856,22.420275,19.813355,22.42829,23.26778,32.814220000000006,33.255565000000004,36.159184999999994,35.52456,37.213629999999995,32.96436,38.34608,34.43809,35.56371,36.182105,41.610299999999995,55.387895,54.002120000000005,58.70048,64.453045,55.72951,58.296165,50.19394,47.60812,47.33879,65.50316,72.880335,70.01301000000001,69.403535,88.870725,84.96169499999999,,,
LOWGAP_7_N002,,,,,,,,,,,,,31.95974,26.600345,27.43856,22.420275,19.813355,22.42829,23.26778,32.814220000000006,33.255565000000004,36.159184999999994,35.52456,37.213629999999995,32.96436,38.34608,34.43809,35.56371,36.182105,41.610299999999995,55.387895,54.002120000000005,58.70048,64.453045,55.72951,58.296165,50.19394,47.60812,47.33879,65.50316,72.880335,70.01301000000001,69.403535,88.870725,84.96169499999999,,,
LOYALTON_GNODEIT,,,,,,,,,,,,,30.976390000000002,25.983244999999997,26.89674,22.152320000000003,16.46606,22.022095,22.03248,31.722615,30.936585,34.320665,34.62326,35.908010000000004,31.766045,39.69743,32.14614,33.15903,31.14171,41.796915,55.059110000000004,51.417275000000004,58.313244999999995,58.60133999999999,55.0,59.8985,48.479015000000004,45.152315,47.19512,64.15249,68.496925,72.11442,68.87948,89.993815,86.354505,,,
LOYALTON_LNODESS,,,,,,,,,,,,,30.976390000000002,25.983244999999997,26.89674,22.152320000000003,16.46606,22.022095,20.31957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOYALTON_LNODETY,,,,,,,,,,,,,30.976390000000002,25.983244999999997,26.89674,22.152320000000003,16.46606,22.022095,22.03248,31.722615,30.936585,34.320665,34.62326,35.908010000000004,31.766045,39.69743,32.14614,33.15903,31.14171,41.796915,55.059110000000004,51.417275000000004,58.313244999999995,58.60133999999999,55.0,59.8985,48.479015000000004,45.152315,47.19512,64.15249,68.496925,72.11442,68.87948,89.993815,86.354505,,,
LOYOLA_6_N001,,,,,,,,,,,,,31.745545,26.73078,27.16637,23.923544999999997,21.016315,24.54867,23.92405,33.237885000000006,34.057805,36.944335,36.57382,38.047035,33.12628,40.568690000000004,34.15851,36.431105,38.87227,44.831925,57.4595,54.30199,60.627300000000005,65.86968,58.0677,62.015695,52.520345,49.542405,48.8596,68.241435,77.4736,77.74013500000001,75.52923,90.50789,88.73878500000001,,,
LOYOLA_6_N004,,,,,,,,,,,,,31.745545,26.73078,27.16637,23.923544999999997,21.016315,24.54867,23.92405,33.237885000000006,34.057805,36.944335,36.57382,38.047035,33.12628,40.568690000000004,34.15851,36.431105,38.87227,44.831925,57.4595,54.30199,60.627300000000005,65.86968,58.0677,62.015695,52.520345,49.542405,48.8596,68.241435,77.4736,77.74013500000001,75.52923,90.50789,88.73878500000001,,,
LPFLKBD_6_N001,,,,,,,,,,,,,33.406115,28.04463,28.91853,24.71253,20.466285,23.94714,24.112940000000002,32.965785,35.73448,37.9323,36.3962,38.53015,34.619640000000004,39.620085,35.73585,36.375545,37.44206,46.116569999999996,54.77105,54.74669,59.43825,65.60173,57.79807,60.047065,51.61865,49.20584,50.08505,66.27127,75.87184500000001,72.46533500000001,71.544715,90.66167,81.468885,,,
LPSAMOA_7_N002,,,,,,,,,,,,,33.403890000000004,28.219775,29.10947,24.82713,20.627850000000002,23.91126,24.057535,33.50224,35.98385,37.994125,36.557,38.91341,34.93594,39.92318,36.06803,36.51974,37.671350000000004,46.31405,55.304050000000004,55.145745,59.645375,65.48577499999999,57.66296,60.051465,51.755224999999996,49.332335,50.30368,66.44647,75.826515,72.4905,71.47133,90.35457,81.85841500000001,,,
LSGLLNS_1_N001,,,,,,,,,,,,,31.554835,26.286985,26.44162,23.018479999999997,19.70045,23.51697,23.53576,32.454955,32.9174,36.242605,35.82865,37.685995,32.645655,40.13355,33.69321,35.676874999999995,36.61539,43.947125,56.07577,53.362485,60.402465,66.88388,56.88911,61.390245,51.784335,48.55607,48.8569,67.50847,74.485455,76.41785,70.110195,88.57206,87.35001,,,
LSGLLNS_1_N002,,,,,,,,,,,,,31.554835,26.286985,26.44162,23.018479999999997,19.70045,23.51697,23.53576,32.454955,32.9174,36.242605,35.82865,37.685995,32.645655,40.13355,33.69321,35.676874999999995,36.61539,43.947125,56.07577,53.362485,60.402465,66.88388,56.88911,61.390245,51.784335,48.55607,48.8569,67.50847,74.485455,76.41785,70.110195,88.57206,87.35001,,,
LSGLLNS_1_N003,,,,,,,,,,,,,31.554835,26.286985,26.44162,23.018479999999997,19.70045,23.51697,23.53576,32.454955,32.9174,36.242605,35.82865,37.685995,32.645655,40.13355,33.69321,35.676874999999995,36.61539,43.947125,56.07577,53.362485,60.402465,66.88388,56.88911,61.390245,51.784335,48.55607,48.8569,67.50847,74.485455,76.41785,70.110195,88.57206,87.35001,,,
LSPSTAS_2_N001,,,,,,,,,,,,,31.612295,26.45214,26.74544,23.45563,20.109785000000002,23.766575000000003,23.606775,32.504495,33.12766,36.530225,36.41696,37.788185,32.760145,40.19848,33.7019,35.87304,37.431555,44.102985000000004,56.631235000000004,54.000505000000004,61.088025,67.51187999999999,57.23164,61.356314999999995,51.87724,48.837095000000005,48.81017,67.671385,74.87156999999999,76.97318,71.77176,89.01093,87.452085,,,
LSPSTAS_2_N002,,,,,,,,,,,,,31.612295,26.45214,26.74544,23.45563,20.109785000000002,23.766575000000003,23.606775,32.504495,33.12766,36.530225,36.41696,37.788185,32.760145,40.19848,33.70041,35.87304,37.431555,44.102985000000004,56.631235000000004,54.000505000000004,61.088025,67.51187999999999,57.23164,61.356314999999995,51.87724,48.837095000000005,48.81017,67.671385,74.87156999999999,76.97318,71.77176,89.01093,87.452085,,,
LSPSTAS_2_N010,,,,,,,,,,,,,31.612295,26.45214,26.74544,23.45563,20.109785000000002,23.766575000000003,23.606775,32.504495,33.12766,36.530225,36.41696,37.788185,32.760145,40.19848,33.71008,35.87304,37.431555,44.102985000000004,56.631235000000004,54.000505000000004,61.088025,67.51187999999999,57.23164,61.356314999999995,51.87724,48.837095000000005,48.81017,67.671385,74.87156999999999,76.97318,71.77176,89.01093,87.452085,,,
LSPSTAS_2_N011,,,,,,,,,,,,,31.612295,26.45214,26.74544,23.45563,20.109785000000002,23.766575000000003,23.606775,32.504495,33.12766,36.530225,36.41696,37.788185,32.760145,40.19848,33.70041,35.87304,37.431555,44.102985000000004,56.631235000000004,54.000505000000004,61.088025,67.51187999999999,57.68924,71.175015,51.87724,48.837095000000005,48.81017,67.671385,74.87156999999999,76.97318,71.77176,89.01093,87.452085,,,
LSTHLLS_6_N001,,,,,,,,,,,,,30.396165,25.857675,25.42782,21.878645,18.978455,21.99143,23.331355000000002,34.244815,31.906035,36.339535,36.13185,37.750474999999994,31.770795,39.162850000000006,32.67084,34.16878,31.79824,42.174170000000004,55.09075,52.32956,58.89731999999999,58.22184,55.64574,59.841405,50.453885,45.85726,45.92566,62.79945,67.912745,72.109895,74.553335,94.16390000000001,87.81975,,,
LUCERNE_1_N001,,,,,,,,,,,,,31.248105000000002,26.794945,21.20583,19.821705,11.874870000000001,22.290374999999997,22.006695,32.107045,30.524555,37.694125,34.62629,36.905185,32.92769,40.509285000000006,34.52964,37.08319,36.384955000000005,44.37199,57.246674999999996,52.30975,58.936234999999996,67.17908,57.07789,60.959575,52.203649999999996,47.96916,47.7116,65.10298,73.210415,60.467855,67.77305000000001,88.1911,81.17985,,,
LUCERNE_1_N004,,,,,,,,,,,,,31.248105000000002,26.794945,21.20583,19.821705,11.874870000000001,22.290374999999997,22.006695,32.107045,30.524555,37.694125,34.62629,36.905185,32.92769,40.509285000000006,34.52964,37.08319,36.384955000000005,44.37199,57.246674999999996,52.30975,58.936234999999996,67.17908,57.07789,60.959575,52.203649999999996,47.96916,47.7116,65.10298,73.210415,60.467855,67.77305000000001,88.1911,81.17985,,,
