NODE_ID,Jan_2019,Feb_2019,Mar_2019,Apr_2019,May_2019,Jun_2019,Jul_2019,Aug_2019,Sep_2019,Oct_2019,Nov_2019,Dec_2019,Jan_2020,Feb_2020,Mar_2020,Apr_2020,May_2020,Jun_2020,Jul_2020,Aug_2020,Sep_2020,Oct_2020,Nov_2020,Dec_2020,Jan_2021,Feb_2021,Mar_2021,Apr_2021,May_2021,Jun_2021,Jul_2021,Aug_2021,Sep_2021,Oct_2021,Nov_2021,Dec_2021,Jan_2022,Feb_2022,Mar_2022,Apr_2022,May_2022,Jun_2022,Jul_2022,Aug_2022,Sep_2022,Oct_2022,Nov_2022,Dec_2022
2C559EQ2_7_N001,,,,,,,,32.04669738,34.30756138,34.809937,42.11005735,40.38500046,30.82666561,26.12734402,25.80163527,18.36566237,16.94020967,22.30213503,25.35008563,48.89183519,41.47183874,42.40164321,38.58794281,40.60883422,32.82926276,60.57115259,32.1637996,30.41639435,27.70820278,47.74138733,67.21363614,57.75237261,64.07895603,55.70288031,55.57110182,60.49172449,,,,,,,,,,,,
ADCC_2_N001,,,,,,,,32.61644767,35.26336661,37.02192403,42.03459724,40.48677902,31.06480263,26.88053755,27.98264529,23.06641263,19.22827511,24.58117351,25.90758963,50.75045397,42.42833704,43.30432043,39.36537799,40.70511786,34.01337554,60.61584783,33.47502148,36.11648182,38.00999628,51.00579144,67.49165782,60.38228063,67.34323883,69.01414978,59.2499944,62.50080968,,,,,,,,,,,,
AEC300_1_N001,,,,,,,,32.71913755,35.3159401,36.27391359,41.94872564,40.27682703,31.87668858,27.15192249,27.94036999,23.23717425,19.12760379,24.60664398,25.58816678,50.36119024,42.35604139,43.28319232,39.50043598,40.78193008,34.10690835,56.04494705,33.2831158,35.54438393,37.50929478,52.12198068,67.45769638,60.69566235,67.24151797,70.38220328,59.33284942,62.27233694,,,,,,,,,,,,
AGER_LNODE35,,,,,,,,30.98959019,33.78606875,35.73458155,40.29541381,39.18989958,30.73533433,25.8490607,26.28523004,21.42760336,17.10074896,22.80672085,24.33537054,47.36470613,40.3140018,37.3203386,36.67427079,38.02906342,32.81799143,,,,,,,,,,,,,,,,,,,,,,,
AGNEW_1_N003,,,,,,,,33.92277093,36.45656264,38.13864347,43.2084224,41.67937414,33.00553644,27.98647366,28.61102775,24.24697507,20.83478126,26.37980787,27.01230735,52.38437499,44.03304845,44.6799901,40.47455796,41.77594207,35.30633912,61.93524909,34.94991229,37.30369883,39.35625277,50.85829157,69.07828324,62.39247906,70.39487996,70.78199278,61.52397774,65.36401888,,,,,,,,,,,,
AGUAMNSA_7_B1,,,,,,,41.65089742,33.56074056,37.12390249,36.83758245,47.14976168,44.83823478,35.63137211,28.43692347,26.14614619,20.31312532,18.05861885,23.06704001,28.79536044,79.70575095,46.94093492,46.49717257,40.0309043,42.58348497,35.20766476,67.10951126,34.848423,31.22934292,29.0270693,50.84740822,69.37070259,60.55354833,68.73709451,57.52767647,57.18904422,61.57734015,51.70806043,43.55403914,42.69731038,57.9134444,59.86539711,70.34433657,75.95999625,107.5021697,122.9246921,,,
AIRPROD_1_N001,,,,,,,38.5634525,32.56154406,35.71652958,36.88252616,43.01415205,41.23272359,31.67910592,27.11788208,26.84136633,18.53482016,17.2503396,22.85322919,26.2139592,53.50360276,43.72930863,44.65582387,39.99699551,42.07373335,34.18479387,60.30805427,33.30715183,35.43495449,31.90936879,50.73072874,73.599045,66.6838813,67.64183674,60.76040513,59.67081373,63.55251329,,,,,,,,,,,,
ALAMITOS_2_N001,,,,,,,,36.53972847,41.69743504,39.07679665,44.81623791,42.61891254,36.60952868,28.31492616,26.27220718,19.92185276,18.93279383,23.63701993,29.32754626,80.53636811,47.72466789,46.16925378,38.83046805,41.97783274,33.31195021,66.59173463,32.22273783,31.44355353,29.44930987,51.12806775,69.6564419,61.05633935,69.47892424,58.06346879,57.87504502,62.2062429,,,,,,,,,,,,
ALAMITOS_2_N040,,,,,,,,36.53972847,41.69743504,39.07679665,44.81623791,42.61891254,36.60952868,28.31492616,26.27220718,19.92185276,18.93279383,23.63701993,29.32754626,80.53636811,47.72466789,46.16925378,38.83046805,41.97783274,33.31195021,66.59173463,32.22273783,31.44355353,29.44930987,51.12806775,69.6564419,61.05633935,69.47892424,58.06346879,57.87504502,62.2062429,,,,,,,,,,,,
ALAMOSC_7_N001,,,,,,,,31.99166824,35.78297567,34.90382445,44.80252523,38.731583,29.41681383,25.30913838,25.66588288,18.59805866,17.04460953,22.34480188,27.75144906,77.14175583,45.30030714,44.02521607,38.3237989,38.54439194,31.55014157,65.51417475,32.38809384,30.93989313,28.35657685,50.07878796,67.96993335,59.03906824,66.57321601,56.53268246,56.76110559,60.2454852,,,,,,,,,,,,
ALAMT1G_7_B1,,,,,,,,36.53945142,41.69735967,39.07686103,44.81637197,42.6188775,36.60952868,28.31492616,26.27220718,19.92185276,18.93279383,23.63701993,29.32754626,80.53636811,47.72466789,46.16925378,38.83046805,41.97783274,33.31195021,66.59173463,32.22273783,31.44355353,29.44930987,51.12806775,69.6564419,61.05633935,69.47892424,58.06346879,57.87504502,62.2062429,,,,,,,,,,,,
ALAMT1G_7_N002,,,,,,,,36.53945142,41.69735967,39.07686103,44.81637197,42.6188775,36.60952868,28.31492616,26.27254458,19.92408036,18.93279383,23.63701993,29.32754626,80.53636811,47.72466789,46.16925378,38.83046805,41.97783274,33.31195021,66.59173463,32.22273783,31.44355353,29.44930987,51.12806775,69.6564419,61.05633935,69.47892424,58.06346879,57.87504502,62.2062429,,,,,,,,,,,,
ALAMT2G_7_B1,,,,,,,,36.53944537,41.69682643,39.0766498,44.81618017,42.61879792,36.60952868,28.31492616,26.27254458,19.92408036,18.93279383,23.63701993,29.32754626,80.53636811,47.72466789,46.16925378,38.83046805,41.97783274,33.31195021,66.59173463,32.22273783,31.44355353,29.44930987,51.12806775,69.6564419,61.05633935,69.47892424,58.06346879,57.87504502,62.2062429,,,42.85727849,60.01186672,64.90180982,70.91598629,75.78208861,106.7980869,128.1558448,,,
ALAMT2G_7_N002,,,,,,,,36.53944537,41.69682643,39.0766498,44.81618017,42.61879792,36.60952868,28.31492616,26.27220718,19.92185276,18.93279383,23.63701993,29.32738514,80.53636811,47.72466789,46.16925378,38.83046805,41.97783274,33.31195021,66.59173463,32.22273783,31.44355353,29.44930987,51.12806775,69.6564419,61.05633935,69.47892424,58.06346879,57.87504502,62.2062429,52.35230838,44.48289847,42.85727849,60.01186672,64.90180982,70.91598629,75.78208861,106.7980869,128.1558448,,,
ALAMT3G_7_B1,,,,,,,,36.5390773,41.69658251,39.07685945,44.81633786,42.61891195,36.60945744,28.31495016,26.27219142,19.92200704,18.9329466,23.63721001,29.32716806,80.5281509,47.7233203,46.16908668,38.79917694,41.97782988,33.31195324,66.59163196,32.22276113,31.44352786,29.44928122,51.12527142,69.65467817,61.05472297,69.47788301,58.0633007,57.89716126,62.20518825,52.35233092,44.48297082,42.85735699,60.01191319,64.90138513,70.91470841,75.78163246,106.6808053,128.1407274,,,
ALAMT3G_7_N002,,,,,,,,36.5390773,41.69658251,39.07685945,44.81633786,42.61891195,36.60945744,28.31495016,26.27219142,19.92200704,18.9329466,23.63721001,29.32716806,80.5281509,47.7233203,46.16908668,38.8304901,41.97782988,33.31195324,66.59163196,32.22276113,31.44352786,29.44928122,51.12527142,69.65467817,61.05472297,69.47788301,58.0633007,57.87510863,62.20628153,52.35233092,44.48297082,42.85735699,60.01191319,64.90138513,70.91470841,75.78163246,106.6808053,128.1407274,,,
ALAMT4G_7_B1,,,,,,,,36.53913173,41.69623832,39.07640714,44.81590689,42.61884286,36.60916485,28.31492616,26.27218487,19.92190427,18.93280938,23.63701993,29.32738514,80.53469176,47.72299017,46.16827511,38.7723564,41.97771151,33.31190487,66.59173073,32.22273303,31.44353139,29.44931905,51.12482197,69.651957,61.05482081,69.47755432,58.06329202,57.87501881,62.20664406,52.35263293,44.48302479,42.85826407,60.0126649,64.90137804,70.9144455,75.7797216,106.7927765,128.1382844,,,
ALAMT4G_7_N002,,,,,,,,36.53913173,41.69623832,39.07640714,44.81590689,42.61884286,36.60916485,28.31492616,26.27218487,19.92190427,18.93280938,23.63701993,29.32738514,80.53469176,47.72299017,46.16827511,38.83043231,41.97771151,33.31190487,66.59173073,32.22273303,31.44353139,29.44931905,51.12482197,69.651957,61.05482081,69.47755432,58.06329202,57.87501881,62.20664406,52.35263293,44.48302479,42.85826407,60.0126649,64.90137804,70.9144455,75.7797216,106.7927765,128.1382844,,,
ALAMT5G_7_B1,,,,,,,,36.53908989,41.69711971,39.07691105,44.81632409,42.61903026,36.59488286,28.31493713,26.2725426,19.9232543,18.93274215,23.58812177,29.32643408,80.35110364,47.57221188,46.15919475,38.83051346,41.97785381,33.31197407,66.59187848,32.21324658,31.43994201,29.44930622,51.12564897,69.65308242,61.05527108,69.47888115,58.06351737,57.87520972,62.20606933,52.35243294,44.48308933,42.85733355,60.00875935,64.9015844,70.91538164,75.78184947,106.7964943,128.1402923,,,
ALAMT5G_7_N002,,,,,,,,36.53908989,41.69711971,39.07691105,44.81632409,42.61903026,36.59488286,28.31493713,26.2725426,19.9232543,18.93274215,23.58812177,29.32643408,80.35110364,47.57221188,46.15919475,38.83051346,41.97785381,33.31197407,66.59187848,32.21324658,31.43994201,29.44930622,51.12564897,69.65308242,61.05527108,69.47888115,58.06351737,57.87520972,62.20606933,52.35243294,44.48308933,42.85733355,60.00875935,64.9015844,70.91538164,75.78184947,106.7964943,128.1402923,,,
ALAMT6G_7_B1,,,,,,,,36.53817105,41.69565675,39.0762945,44.8162254,42.61893831,36.60953329,28.31492616,26.27254458,19.92408036,18.93279383,23.63701993,29.32754626,80.51832918,47.72466789,46.16182656,38.83046805,41.97783274,33.31195021,66.59173463,32.21325096,31.43998297,29.44930987,51.12806775,69.6564419,61.05585526,69.47892424,58.06346879,57.87504502,62.2062429,52.35230838,44.48289847,42.85727849,60.0087198,64.90180982,70.91598629,75.78208861,106.7980869,128.1558448,,,
ALAMT6G_7_N002,,,,,,,,36.53817105,41.69565675,39.0762945,44.8162254,42.61893831,36.60953329,28.31492616,26.27254458,19.92408036,18.93279383,23.63701993,29.32754626,80.51832918,47.72466789,46.16182656,38.83046805,41.97783274,33.31195021,66.59173463,32.21325096,31.43998297,29.44930987,51.12806775,69.6564419,61.05585526,69.47892424,58.06346879,57.87504502,62.2062429,52.35230838,44.48289847,42.85727849,60.0087198,64.90180982,70.91598629,75.78208861,106.7980869,128.1558448,,,
ALHAMBRA_1_N001,,,,,,,,33.88737346,36.42092353,37.83025026,45.43594337,41.28455782,32.66442436,27.63427991,28.01478291,23.56960787,20.07637008,25.88867159,26.70622824,52.701378,43.86400125,44.26105728,39.97013872,41.51955529,34.86984511,61.70731946,34.392927,37.0754356,45.62083421,53.56338501,68.89470965,64.87592612,70.07151954,70.12550938,60.6541237,64.63343589,56.89533118,65.8742915,53.12541486,69.2988697,79.46205429,87.63238566,75.97318092,102.0710012,127.8366156,,,
ALHAMBRA_1_N002,,,,,,,39.45889521,33.84298594,36.42092353,37.83025026,45.43594337,41.28455782,33.17653569,27.6049387,27.94325642,23.60445492,20.20296654,25.72960002,26.80665894,52.56715842,43.69816789,44.93465365,39.97013872,41.04240364,34.86712611,54.36919523,34.392927,37.0754356,45.62083421,53.56338501,68.89470965,64.87592612,70.07151954,70.38676829,60.6541237,66.71032939,57.8648079,68.65766372,53.07234561,69.0232172,78.55319548,87.32660082,76.4056944,101.7301461,123.9224035,,,
ALLEGHNY_6_N001,,,,,,,36.67999329,31.41837769,36.08747617,36.45181153,41.70124605,39.53574087,31.48941023,26.42673771,27.13468196,21.24701407,18.79749003,23.05448685,25.17630488,49.70036701,42.64721589,44.63884008,39.2938252,41.05123023,34.86821428,61.76866534,34.51153662,37.71748261,36.49507276,52.25349864,68.26304605,61.78066367,68.54130778,70.82151187,59.78041158,62.03578445,54.52317306,48.76319625,46.67733679,65.92666698,69.91713922,71.94531183,71.48269401,94.16955891,115.9179255,,,
ALMADEN_6_N001,,,,,,,40.04473988,34.52682261,36.80513888,38.38546734,43.62403964,41.86089504,33.08156032,28.00245433,28.83359365,24.55852364,22.13004842,27.40655315,27.12649717,53.89393029,44.63927444,45.21011046,40.51380975,42.00347885,35.12909262,62.63226205,34.393351,37.34389649,41.47440216,52.0633645,68.84737058,61.94290747,70.20402429,68.70985853,61.58958953,63.81510274,56.46784146,51.68430619,50.59813195,67.576621,78.92220928,89.01095654,81.40035218,105.6781472,134.0375976,,,
ALMDACT1_7_B1,,,,,,,,33.99675224,36.53426478,37.72806013,42.95990766,41.39207524,33.59703435,27.63351101,27.98268847,23.52632165,19.90756804,25.51541797,26.46143039,52.15244406,44.3810122,44.42623731,40.11054319,41.72531711,34.98240399,61.81675375,34.50373659,37.04992015,39.91617368,52.57746472,68.68402741,62.29999042,69.8245305,70.07977152,60.69621107,63.87212027,56.98523516,95.28797798,57.08846256,70.94116797,79.94903473,90.25905352,75.89264872,101.2482023,124.3699353,,,
ALMDACT2_7_B1,,,,,,,,33.99788486,36.53403775,37.72813258,42.95976925,41.39208116,33.59694782,27.6334594,27.98268473,23.52631144,19.90855101,25.51718769,26.46114653,52.15240632,44.38060833,44.42628364,40.11053293,41.72533281,34.98241467,61.81532265,34.50572824,37.05477644,39.91976778,52.5741111,68.68295704,62.3001316,69.82232494,70.07959867,60.69571483,63.87101399,56.98269721,95.61534357,57.08957062,70.95033405,79.95014939,90.22799968,75.89175895,102.0178474,124.3629592,,,
ALPAUGH_1_N001,,,,,,,,27.40207125,29.40073914,32.26567477,42.05724735,40.22673465,30.6180526,25.93344296,25.62047704,17.94888082,15.60337738,19.25290466,20.59380732,46.48003869,41.07446705,42.16509746,38.25956319,40.23470974,32.52519344,60.08260652,32.08019386,29.97922853,23.56139722,38.59501661,57.35975038,50.72192263,59.62686268,55.0943075,57.80212374,60.94548856,52.09065025,42.82141549,41.35855941,53.25461813,57.14959066,67.42469273,71.73860715,94.2022661,114.8588393,,,
ALPINE_6_N001,,,,,,,,34.65050966,38.13179561,35.52400302,42.38624854,38.40052142,30.89256532,24.47794582,23.46574783,20.02781473,19.28486014,24.3027978,29.58016064,80.74665446,49.23760003,48.68027712,38.33008392,40.54384711,33.64199498,68.30113652,30.66416809,29.50081897,29.44370124,50.76483547,69.29695563,59.13162895,64.25449179,57.03387945,59.00906193,70.03201609,53.01713626,44.02642475,38.11537344,45.4946721,63.35941803,69.16254365,72.12502719,97.62523214,102.3613467,,,
ALPINE_6_N005,,,,,,,,34.65050966,38.13179561,35.52400302,42.38624854,38.40052142,30.89303229,24.47794582,23.46574783,20.02788346,19.28486014,24.3027978,29.58016064,80.74665446,49.23760003,48.68027712,38.33008392,40.54384711,33.63494399,68.30113652,30.66416809,29.50081897,29.44370124,50.78416679,69.29695563,59.13162895,64.25449179,57.03387945,59.00906193,70.03201609,53.01713626,44.02642475,38.11537344,45.4946721,63.35709081,69.16254365,72.12502719,97.62523214,102.3611564,,,
ALTA1G_7_B1,,,,,,,,33.87309698,37.48754515,36.42148058,43.37985125,41.00497492,31.29067322,26.48494515,26.10018727,19.43363366,18.21661557,23.52446757,29.00826967,82.81717282,47.93905681,44.78510621,38.91822291,42.16063779,33.81493934,67.20664347,31.84437448,31.88614267,29.73634044,51.58766081,70.45012458,61.12288923,69.13803606,58.44404863,58.0450584,62.61701495,52.77199909,44.85079396,43.33312983,59.73584539,60.79774766,70.49269499,75.64869361,106.3544413,127.2405077,,,
ALTA2G_7_B1,,,,,,,,33.87309698,37.48754515,36.42148058,43.37985125,41.00497492,31.29067322,26.48494515,26.10018727,19.43363366,18.21661557,23.52446757,29.00826967,82.81717282,47.93905681,44.78510621,38.91822291,42.16063779,33.81493934,67.20664347,31.84437448,31.88614267,29.73634044,51.58766081,70.45012458,61.12288923,69.13803606,58.44404863,58.0450584,62.61701495,52.77199909,44.85079396,43.33312983,59.73584539,60.79774766,70.49269499,75.64869361,106.3544413,127.2405077,,,
ALTA30ST_7_B1,,,,,,,,32.76970832,35.96501797,34.85088897,42.52180699,40.21649273,30.72552633,25.89927262,25.57029892,18.94526727,17.47567018,22.84892954,28.39042046,79.34519597,46.15347513,43.6951715,37.98366644,41.27578044,33.15308409,65.79947583,31.38294752,30.95244721,28.80657188,50.24628317,68.55670325,59.31913797,67.24245422,56.92135909,56.66664895,61.70259063,51.41263718,43.55695305,42.12144773,57.76633352,59.36173371,68.57727855,74.04178572,103.7381582,123.0530522,,,
ALTA31GT_7_B1,,,,,,,,32.76970832,35.96501797,34.85088897,42.52180699,40.21649273,30.72552633,25.89927262,25.57029892,18.94526727,17.47567018,22.84892954,28.39042046,79.34519597,46.15347513,43.6951715,37.98366644,41.27578044,33.15308409,65.79947583,31.38294752,30.95244721,28.80657188,50.24628317,68.55670325,59.31913797,67.24245422,56.92135909,56.66664895,61.70259063,51.41263718,43.55695305,42.12144773,57.76633352,59.36173371,68.57727855,74.04178572,103.7381582,123.0530522,,,
ALTA40ST_7_B1,,,,,,,,32.76970832,35.96501797,34.85088897,42.52180699,40.21649273,30.72552633,25.89927262,25.57029892,18.94526727,17.47567018,22.84892954,28.39042046,79.34519597,46.15347513,43.6951715,37.98366644,41.27578044,33.15308409,65.79947583,31.38294752,30.95244721,28.80657188,50.24628317,68.55670325,59.31913797,67.24245422,56.92135909,56.66664895,61.70259063,51.41263718,43.55695305,42.12144773,57.76633352,59.36173371,68.57727855,74.04178572,103.7381582,123.0530522,,,
ALTA41GT_7_B1,,,,,,,,32.77437764,35.96501797,34.85088897,42.52219936,40.21649273,30.72552633,25.89927262,25.57029892,18.94526727,17.47567018,22.84892954,28.39042046,79.34519597,46.15484757,43.6951715,37.98374019,41.27578044,33.15308409,65.79971801,31.38294752,30.95244721,28.80657188,50.24628317,68.55670325,59.31913797,67.24245422,56.92387327,56.66677209,61.70259063,51.41263718,43.55695305,42.12144773,57.76633352,59.36487957,68.58780431,74.04178572,103.7614135,123.0646194,,,
ALTA6B2_7_N003,,,,,,,,32.22745606,35.68249889,34.80408552,42.62902692,39.93799837,30.43626421,25.7152751,25.3560622,18.26145187,16.85065907,22.33186823,27.36222056,76.8758071,44.65119033,43.87562571,37.82871439,40.08904717,32.51679546,64.31496493,31.18550425,29.88223578,27.64912688,48.93900046,67.02612637,58.3859321,66.14531543,56.20746134,56.35204197,60.83779616,50.96160464,43.02674845,41.83207828,56.30861577,58.9415535,67.43077275,72.48133439,100.9743485,120.1901656,,,
ALTA6E2_7_N002,,,,,,,,31.67600424,35.11269365,34.44355517,42.47847391,39.7333077,30.08943818,25.55500155,25.13377362,17.90916733,16.46677386,21.94995319,26.89151636,75.71448162,44.10349082,43.38671749,37.57052116,39.81436975,32.31849367,63.40120235,30.75162261,29.15994746,26.94632929,47.9432425,65.99903527,57.39871191,65.27054524,55.70961078,55.87067782,60.38081169,50.54290796,42.68763138,41.15646464,54.96618152,57.52052188,65.84075289,71.2140448,99.55029055,119.0446517,,,
ALTAD1_7_N006,,,,,,,,31.72176515,35.15683353,34.47268446,42.49256576,39.75248492,30.11640815,25.56809487,25.15364211,17.93667174,16.4959079,21.97990925,26.93180556,75.81107913,44.1474156,43.43098961,37.59372439,39.83824925,32.33579254,63.46788756,30.78745618,29.21737392,26.99442815,48.02479794,66.08321309,57.48657379,65.34726261,55.7521032,55.91122746,60.4189177,50.57831124,42.7168474,41.21046501,55.08003937,57.63140335,65.96864425,71.32506356,99.6840443,119.153364,,,
ALTAD2_7_N006,,,,,,,,32.23646952,35.69097826,34.81668937,42.6329339,39.96405341,30.46225596,25.72885165,25.36703018,18.2816702,16.86970183,22.34712239,27.38188036,76.91399347,44.66619783,43.90120633,37.85099472,40.11656885,32.5427694,64.37657265,30.70258946,29.66071869,27.54200812,48.97449646,67.06807966,58.44449074,66.19616422,56.21337141,56.37935379,60.89630497,51.01159158,43.06454353,39.40067916,55.74730061,59.04315566,67.54025758,72.5683887,101.0738533,120.2810557,,,
ALTMMDW_2_N001,,,,,,,,32.59856889,35.35888517,36.9268802,41.99154209,40.52034617,31.89028565,27.02165665,27.43192758,23.00304813,18.88612899,24.37654178,25.83059001,50.47046111,42.18314463,43.18108508,39.40610027,40.69926151,33.97761809,60.57239077,33.396759,35.87864672,37.62365688,50.81201336,67.18863427,60.14790019,67.06024068,69.70752063,59.10812291,62.20643798,53.46998608,48.05480229,47.00355425,66.5987065,70.92677167,81.4668627,73.38106044,97.77074574,120.69562,,,
ALTO_6_N001,,,,,,,,34.13012306,36.74576932,40.47777372,43.54960963,41.83386637,33.02429028,27.7698144,28.13512793,23.63928636,19.71512421,25.80983264,27.06132649,54.33083682,44.44380848,44.96458192,40.40656745,42.31618803,34.90296452,61.77093286,34.3747472,36.58694472,38.43667097,52.600469,68.92012079,61.69126769,68.77370058,69.85039065,60.73494101,64.03392078,55.35404436,49.90918542,49.39547055,68.86250018,75.36089619,83.26658869,75.86940787,103.656691,125.5071019,,,
ALTO_6_N101,,,,,,,,34.13012306,36.74576932,40.47777372,43.54960963,41.83386637,33.02429028,27.7698144,28.13512793,23.63928636,19.71512421,25.80983264,27.06132649,54.33083682,44.44380848,44.96458192,40.40656745,42.31618803,34.90296452,61.77093286,34.3747472,36.58694472,38.43667097,52.600469,68.92012079,61.69126769,68.77370058,69.85039065,60.73494101,64.03392078,55.35404436,49.90918542,49.39547055,68.86250018,75.36089619,83.26658869,75.86940787,103.656691,125.5071019,,,
ALTURAS_LNODE17,,,,,,,,31.26891116,33.93536465,35.40825253,40.44734472,39.17455793,30.7122266,25.92023418,26.56663549,21.14100545,16.91951946,22.87285905,24.70219011,52.75867443,40.80504635,37.97914656,36.84117789,37.83355244,32.73327372,,,,,,,,,,,,,,,,,,,,,,,
ALTWIND_1_N001,,,,,,,,33.12520492,32.60535581,29.24057359,24.08526014,21.89174934,12.40230635,17.40618418,23.84058618,14.6360172,16.63508674,22.84280451,28.29867157,79.13062315,43.83895805,36.23966065,30.78084138,32.18736838,24.91107715,60.84992682,19.82908342,29.8496176,28.18590293,49.90088451,68.2324909,59.47791309,67.30922481,56.65051218,55.92006158,58.27403606,51.36235184,42.90542583,41.34662774,56.49376987,58.28339303,69.20579864,73.06515852,,,,,
AMERIGAS_1_N001,,,,,,,,32.33274937,34.89855074,36.7444269,41.71218662,40.32050535,31.66899038,26.76137214,27.12588666,22.51700576,18.65121796,24.0656082,25.66920783,50.53887126,42.10412253,43.13724387,38.84307879,40.31078708,33.75549447,60.25581914,33.34728357,35.87662404,37.12384165,50.67612215,67.13455883,60.0138495,66.84404213,68.11277427,58.81327194,61.92115211,53.22156682,47.86116988,46.76241206,66.1379502,69.79643906,76.15322806,72.79078356,97.49644156,119.6790983,,,
AMESBS_1_N004,,,,,,,,33.8204646,36.37904983,38.092693,43.00261477,41.45156922,32.80672781,27.81180295,28.41216369,24.07024606,20.64585694,26.31487391,26.7899965,52.53461942,43.89330109,44.58673213,40.38201776,41.68116579,34.9937911,61.61489451,34.39438497,37.09661279,40.94000089,52.9561149,70.19526835,63.71346098,73.72850631,69.47193594,61.07736024,64.11211063,55.35982992,50.42176894,52.05181891,69.55181092,76.87853101,83.64281422,78.50452106,103.2466061,128.9334243,,,
AMESBS_1_N101,,,,,,,,33.8204646,36.37904983,38.092693,43.00261477,41.45156922,32.80672781,27.81180295,28.41216369,24.07024606,20.64585694,26.31487335,26.7899965,52.53461942,43.89330109,44.58673213,40.38201776,41.68116579,34.9937911,61.61489451,34.39438497,37.09667097,40.94000089,52.9561149,70.19526835,63.71346098,73.72850631,69.47193594,61.07736024,64.11211063,55.35982992,50.42176894,52.05181891,69.55163098,76.87853101,83.64281422,78.50452106,103.2466061,128.9334243,,,
AMESDST_1_N001,,,,,,,,33.82061931,36.37916836,38.09077194,43.00277069,41.45172151,32.80677021,27.81186189,28.41247394,24.07053263,20.63969103,26.31725118,26.79023578,52.55657994,43.89267381,44.58630833,40.38106141,41.68088261,34.99329636,61.6155311,34.39511945,37.09681158,40.94098495,52.95806263,70.20037719,63.7096575,73.69879624,69.38006474,61.07716576,64.11411759,55.36057915,50.42145237,51.4813074,69.55685131,76.88277815,83.65616503,78.50084343,102.4695944,128.9382703,,,
AMFORST_6_N001,,,,,,,,32.94548424,35.87881971,37.54265595,42.63306448,40.99580534,32.39207738,27.60335308,27.97269081,22.86614989,18.95272831,24.87547797,26.23573668,51.0201701,42.7849233,43.80724081,39.90682046,41.32021288,35.08820166,61.4177908,34.74575591,36.9526881,37.92005696,53.42026557,71.13533569,63.85304852,69.22354806,70.45588405,60.12052361,62.93049012,53.84458085,48.41523195,47.91198242,69.32086674,72.93004814,76.98615474,75.54357257,104.3939555,130.7737639,,,
AMSTGSW_6_N004,,,,,,,,32.61155642,35.2416655,36.81510276,42.81467871,41.08544386,31.28131749,26.70952543,26.32457207,18.1433075,17.00944647,22.69186003,25.77993033,51.07584794,42.34440326,43.60357663,39.2444293,41.47656256,33.58852749,60.55820655,33.04522444,35.30110971,29.42764809,50.42992993,80.8682752,67.78988903,66.29530758,59.29979938,57.9074253,61.86761734,53.72238763,44.29299188,43.69182374,57.01411717,57.97434339,92.70662116,84.28615761,94.9134809,113.2364373,,,
ANAHEIMG_7_B1,,,,,,,,32.74126292,36.67789346,34.05847583,43.66282248,41.20434358,37.93542431,28.25059061,26.21247057,20.10360263,18.87210624,23.31833792,28.85966867,80.47472408,47.0689527,45.21129935,38.61157749,40.89454281,33.460334,66.46296088,32.31708863,31.52495656,29.54645672,51.10680013,69.7113778,60.90217323,69.47696111,58.12869302,57.666082,62.13697214,52.23365624,43.27202528,42.48253655,58.02320024,59.29757138,71.0059905,75.90161361,107.0529989,128.8754261,,,
ANDERSON_6_N001,,,,,,,,32.06126779,34.69376703,36.51652724,41.36341015,40.161392,31.36847467,26.40807567,26.9406416,22.04296313,17.86891967,23.58473957,25.07737085,48.72285736,41.81182467,42.46221958,38.12711076,39.57091018,33.05666374,60.10895118,32.64666829,35.31277985,35.88419852,49.99422115,66.24435741,59.47418239,66.11611972,66.5231844,58.16272607,61.13738196,52.52444347,46.92075899,45.70268521,65.5100868,68.09855794,73.30306493,70.81402978,98.28777639,121.4955128,,,
ANGIOLA_6_N001,,,,,,,,32.53378062,35.843853,37.06401237,43.51817466,41.92179685,32.03758535,27.37360519,27.07098323,18.26411024,17.09523354,22.88431155,25.91512904,54.41682094,43.72329335,44.72570115,40.37805849,42.72775615,34.69215238,62.1067251,33.59667092,35.70498386,32.11252124,51.54672433,74.70237203,67.81621481,68.28932569,61.44194503,59.97111872,63.24346524,56.22511669,46.92827702,46.71006748,56.45618677,59.85350886,75.13973497,88.795741,112.2458511,131.0335757,,,
ANITA_6_N001,,,,,,,,32.35398301,35.04993531,36.71894591,41.47752591,40.14380296,31.6888224,26.73259223,27.0198107,22.31016925,18.38357678,23.96239259,25.44202743,51.18583071,43.26401177,43.85653021,39.09176648,40.69641944,33.99848027,61.77653414,33.74510086,36.31960863,37.36897134,52.25268893,68.96561142,61.52516757,68.29368242,68.07568367,59.21054136,62.17763016,53.74105414,48.13334963,49.68482945,66.78544616,69.7142766,74.06938178,73.55777196,100.9416092,126.013299,,,
ANNAPOLS_6_N001,,,,,,,,35.55979957,37.96097853,46.60973899,45.34863803,42.69795149,33.79540451,28.61170766,29.07174866,24.80424875,22.10367638,28.88408761,29.40697444,58.01583574,47.58563901,49.07155271,41.79302145,45.33923686,36.96099998,66.60022188,36.4959482,38.27981231,39.86978516,57.84770803,78.29062641,65.51094008,72.83198768,72.76048931,63.86808717,67.42636267,59.23989393,52.63833234,51.7136105,73.23215231,80.79177622,97.3816372,78.89621183,106.5595878,138.6465558,,,
