,Jan_2019,Feb_2019,Mar_2019,Apr_2019,May_2019,Jun_2019,Jul_2019,Aug_2019,Sep_2019,Oct_2019,Nov_2019,Dec_2019,Jan_2020,Feb_2020,Mar_2020,Apr_2020,May_2020,Jun_2020,Jul_2020,Aug_2020,Sep_2020,Oct_2020,Nov_2020,Dec_2020,Jan_2021,Feb_2021,Mar_2021,Apr_2021,May_2021,Jun_2021,Jul_2021,Aug_2021,Sep_2021,Oct_2021,Nov_2021,Dec_2021,Jan_2022,Feb_2022,Mar_2022,Apr_2022,May_2022,Jun_2022,Jul_2022,Aug_2022,Sep_2022,Oct_2022,Nov_2022,Dec_2022
JOHANNA_2_N007,,,,,,,,,,,,,16.636669761304564,11.269067180565008,10.180471914091227,11.462968327562738,13.680655907819459,14.164402728429012,21.678928606044813,188.08302387909384,60.56854368419878,39.09063731679494,15.97329326160919,12.870689900071257,,,,,,,,,,,,,16.757142341836566,22.616243530736114,22.045108878676885,32.202310787607225,32.39236556892046,31.527412456503292,30.759772656209154,44.05540285683099,160.2992335288797,,,
JOHANNA_2_N013,,,,,,,,,,,,,16.636669761304564,11.269067180565008,10.180471914091227,11.462968327562738,13.680655907819459,14.164402728429012,21.678928606044813,187.74747807824536,60.50404967576384,39.026640142481796,15.954310036305586,12.852468173615135,,,,,,,,,,,,,16.759607111898983,22.617659531817434,22.04500392188573,32.0649495227796,32.3970857896765,31.52318904292009,30.759854044312615,44.049407543888364,160.37996459733932,,,
JOLON_6_N001,,,,,,,,,,,,,9.021194259561117,9.489254697161655,9.694888125428184,9.589901585556799,11.3397810780352,12.16893934788934,11.677257461012108,89.31471032620031,43.090387510053354,33.987393281497816,13.818562440870997,12.069770657459314,,,,,,,,,,,,,15.608341536171345,18.986213973350125,22.424201102790228,34.773576678622305,35.822097759945514,30.317855983018895,25.759711171816708,30.35407427163453,147.52758572198363,,,
JRWDGEN_1_N001,,,,,,,,,,,,,9.023581821775219,10.050768368929312,10.326186220900636,10.63204756199367,12.831652961658769,13.419766883536177,11.839753617884995,95.4400956578636,45.321531984974435,35.7595551531991,13.878715895283817,12.739875305122732,,,,,,,,,,,,,16.42370407939321,21.187538306731543,22.60200108549028,38.80495673684361,40.48049375914562,40.547654539633186,35.937288582582816,63.04050739551627,192.2328134588772,,,
JRWOOD_1_N001,,,,,,,,,,,,,9.026109708552811,10.053047098571662,10.328542816469287,10.63409349168937,12.834870593417033,13.424247109816164,11.941580094637766,95.47266610103699,45.3349735051696,35.76767845804874,13.880765875531441,12.741497446302386,,,,,,,,,,,,,16.42639359178319,21.19024542197176,22.544868284423522,38.80974329822936,40.48710535972134,40.556233503167284,38.005241526249314,63.004186228440076,192.27866773970126,,,
JVENTER_2_N001,,,,,,,,,,,,,8.422034504155743,9.733525831538188,9.083627734160924,7.164940451384237,12.639382581158253,13.424657789115924,12.113833166473379,91.56746779207167,44.37399561893358,35.621264584929804,12.631015458661459,11.85770163334434,,,,,,,,,,,,,15.448452016564964,18.99655921389979,20.103680565374813,27.200026048198815,28.474816215909435,33.183843298942115,24.01313869946079,32.825782666576046,147.8750108747673,,,
KAMM_1_N001,,,,,,,,,,,,,10.276301415823124,10.063909621665184,11.302228875845358,14.611558203296733,13.39618193640642,13.647250857581264,11.51190559869484,88.93149212026579,43.50436360335845,35.125083858522565,16.5557873022288,15.422756459208074,,,,,,,,,,,,,15.653253141437384,20.400469021909068,23.143401253802374,40.24184696219675,46.12906226634627,32.144358011037504,31.02475106853722,32.40496848946941,147.98990705395903,,,
KANAKA_1_N001,,,,,,,,,,,,,7.782970185555003,9.578241984734275,9.098855225337376,7.576692309354164,13.058433906705114,31.738042754711763,22.654262554929133,102.93023509925855,48.5465645008424,36.844705525674016,11.965764142965789,10.87333839655253,,,,,,,,,,,,,14.703636770767552,18.583226613968044,19.042607299067527,26.508768245153473,27.9583464775519,33.01783608592049,50.34343895087251,76.29571090842299,237.82344507914155,,,
KANAKA_1_N003,,,,,,,,,,,,,7.782970185555003,9.578241984734275,9.098855225337376,7.576692309354164,13.058433906705114,31.738042754711763,22.654262554929133,102.93023509925855,48.5465645008424,36.844705525674016,11.965764142965789,10.87333839655253,,,,,,,,,,,,,14.703636770767552,18.583226613968044,19.042607299067527,26.508768245153473,27.9583464775519,33.01783608592049,50.34343895087251,76.29571090842299,237.82344507914155,,,
KANSASGN_7_N002,,,,,,,,,,,,,9.326628472813459,10.041962588694064,10.75991986188882,12.651085649053533,12.851348264342718,13.366059019367775,11.557597958012002,90.11853438448864,44.32800724620857,34.09665532873314,14.6121324898981,13.087140792702545,,,,,,,,,,,,,16.488556750690446,24.791887125970565,25.540459832874287,37.009421501815005,42.37605515622384,87.5926684030077,46.00561243302137,36.58599619085817,137.73324187945687,,,
KCTYPKER_7_B1,,,,,,,,,,,,,8.854112027747771,9.344662814398507,9.547498884241152,9.47135984614861,11.17173075938599,11.933555230608674,11.378885062005493,85.10146625652507,41.667740030097775,32.88223140158536,13.47743232441154,11.795211674093574,,,,,,,,,,,,,15.443857578758577,18.79226010984152,22.188804444088426,34.33837020691632,35.322145649673104,29.771590932272638,25.069516438086218,29.67882199200547,139.95574963206062,,,
KEARNEY_6_N001,,,,,,,,,,,,,10.15647287806213,9.963760430239443,10.837886997089393,12.741935361085725,13.081537717678884,13.495855348425827,11.605019670032233,92.13560714373993,44.156094281664075,34.719343991769335,14.337469674951324,12.959975985658385,,,,,,,,,,,,,16.211560667616798,20.69735438155974,23.10033962762954,38.645896793669166,43.06060462728053,32.64482491045434,31.057727248631597,27.569150456191313,145.26827418430193,,,
KEARNEY_6_N099,,,,,,,,,,,,,10.15647287806213,9.963760430239443,10.837886997089393,12.741935361085725,13.081537717678884,13.495855348425827,11.605019670032233,92.13560714373993,44.156094281664075,34.719343991769335,14.337469674951324,12.959975985658385,,,,,,,,,,,,,16.211560667616798,20.69735438155974,23.10033962762954,38.645896793669166,43.06060462728053,32.64482491045434,31.057727248631597,27.569150456191313,145.26827418430193,,,
KEARNEY_7_N001,,,,,,,,,,,,,14.708391638347381,14.45711949128574,14.042395676353724,11.3669704871453,13.016520772121412,14.420538623552023,21.783521810819895,186.23823936583102,63.430326462599155,42.00864396920381,16.268796446102687,12.653086357717147,,,,,,,,,,,,,17.19269661250953,22.812861668504922,24.827242116596747,39.76197844247074,36.89451006542046,31.83698520231187,29.662199955352957,44.224586105877755,164.4600165135909,,,
KEARNEY_7_N003,,,,,,,,,,,,,14.708391638347381,14.45711949128574,14.042395676353724,11.3669704871453,13.016520772121412,14.420538623552023,21.783521810819895,186.23823936583102,63.430326462599155,42.00864396920381,16.268796446102687,12.653914938099946,,,,,,,,,,,,,17.19585652898945,22.815623255987425,24.844300857374268,39.79643947748584,36.925168484722164,31.964468693213583,29.736328725980904,44.41843073122065,164.97091864380593,,,
KELSO_2_N001,,,,,,,,,,,,,8.371640819348817,9.741832004799267,9.006833639124956,7.296321224597887,12.375475287991325,13.24439539866857,11.965412733600406,90.50582929254017,43.83418025164671,35.53333134917546,12.403897412083666,11.763822930209425,,,,,,,,,,,,,15.437108375191048,19.22888613347385,20.41412985694098,27.634679439257994,28.587210505695783,42.65089112774565,25.921567484505424,33.387735234193045,146.34562318408013,,,
KERCK1G1_7_B2,,,,,,,,,,,,,9.19310586228766,10.143081923051348,10.98146762100342,12.549840186851073,12.87714233333558,13.563393860288752,11.592947610133635,91.32483122302274,44.22202472063869,33.957144253315,14.191277503754776,12.92446455364676,,,,,,,,,,,,,16.420316918593336,21.564799767829367,23.26053464774396,38.06440328899361,42.49603138845138,33.05084609558665,37.24974999983084,38.33238463183744,161.8280117677182,,,
KERCK1G2_7_B1,,,,,,,,,,,,,9.192887538015912,10.14325740233157,10.981609922260777,12.549576494379044,12.87714295692324,13.563437772313197,11.592968372707274,91.32549589368574,44.22237143731081,33.957286470350546,14.192389918371525,12.924456132980541,,,,,,,,,,,,,16.42040180020603,21.564839409523852,23.260559590247226,38.06447097154737,42.49611177249164,33.050820161629645,37.23599821066536,38.32160731319154,161.82756331489352,,,
KERCK1G3_7_B1,,,,,,,,,,,,,9.192889707081887,10.14325791789584,10.981609922260777,12.549576494379044,12.877150328494423,13.56343911039587,11.592961688584001,91.32549641526404,44.22237160018761,33.9572651393522,14.191285381969717,12.924457757290313,,,,,,,,,,,,,16.42040180020603,21.564839409523852,23.260559590247226,38.06447097154737,42.49611177249164,33.050820161629645,37.23599821066536,38.32160731319154,161.82756331489352,,,
KERCKHOF_7_B1,,,,,,,,,,,,,9.18900484461685,10.142173262340092,10.980365620879889,12.547714387178496,12.875657521204042,13.561353167619862,11.590491365994978,91.3055052847498,44.22015601361825,33.962179953708315,14.176747984304297,12.924214556644056,,,,,,,,,,,,,16.417714594071455,21.565608649754157,23.261720173445603,38.067380260349665,42.49796946376875,33.04909327266148,37.223491544779705,38.27789721162824,161.79631745366612,,,
KERMAN_6_N001,,,,,,,,,,,,,10.242948771995364,9.963788488833384,11.204403382556873,14.09993561989627,13.456375362205486,13.821598374721004,11.871971729617654,91.49354251895564,44.420126582430036,39.161297796842895,14.421763134852938,12.765174324846457,,,,,,,,,,,,,17.064266933620637,21.610996709527363,23.844446492178324,40.4671104856082,46.29225773474309,63.67393797782652,33.295689116604976,47.71166823036831,175.746778390946,,,
KERMAN_6_N002,,,,,,,,,,,,,10.242451870938668,9.961435352097325,11.202637570805337,14.100581720525886,13.45683772451175,13.821881493579928,11.873717196831876,91.50862771949298,44.422918437239446,39.20139586813316,14.424350257683662,12.770943123692202,,,,,,,,,,,,,17.09036944928984,21.61315134656198,23.845958212176246,40.47171774518173,46.29392961680806,63.67855161244964,33.078414138583284,47.71820691025229,175.7815488174826,,,
KERNFRNT_7_B1,,,,,,,,,,,,,9.183046310493586,10.029518215654328,10.499851708159547,11.910307654880592,12.627363711142392,13.221641304690065,11.751277887365875,87.10830038263427,43.70219002912689,33.05243961532812,14.544537258284555,12.817524118205222,,,,,,,,,,,,,16.69322796660882,23.711240513590003,23.513346235742723,33.527281096737305,48.28400171660126,52.231585397471534,27.47814338536224,32.16230518555671,146.0595931867124,,,
KERNOIL_1_N001,,,,,,,,,,,,,9.299966542643027,10.06842909742925,10.570428718821288,11.938343755922036,12.68119661603174,13.9301639047999,12.077212230896109,90.60691800824233,45.49235347070762,34.09257715919738,14.700581671250971,12.96064372128517,,,,,,,,,,,,,16.830946066774356,23.822335853442357,23.653599487170972,33.82551399775358,50.463766861565084,115.36798699238203,45.13403376732248,44.60350188227816,151.0401923282406,,,
KERNOIL_1_N012,,,,,,,,,,,,,9.202690377522027,10.06842909742925,10.570428718821288,11.936839110569966,12.68119661603174,13.9301639047999,12.077212230896109,90.60691800824233,45.49235347070762,34.09276407913234,14.700581671250971,12.960394418389443,,,,,,,,,,,,,16.830946066774356,23.822335853442357,23.653599487170972,33.82551399775358,50.463766861565084,115.36798699238203,45.13403376732248,44.60350188227816,151.0401923282406,,,
KERNPWR_1_N002,,,,,,,,,,,,,9.180135942907052,10.000580098126084,10.47210183670491,11.886397210354582,12.594732892818977,13.29123441088236,11.859145995282553,89.38670786277206,44.702668650735724,33.88290002945031,14.599220152232139,12.807053378399049,,,,,,,,,,,,,16.69482929975522,23.716299383408835,23.516743132448802,33.641836106729066,48.523679392226114,52.764984478596446,27.496551133516878,32.64744939384242,148.95245347759706,,,
KERNPWR_1_N201,,,,,,,,,,,,,9.180135942907052,10.000577591149113,10.47210183670491,11.886397210354582,12.594732892818977,13.29123441088236,11.859145995282553,89.38670786277206,44.702668650735724,33.88290002945031,14.599220152232139,12.807053378399049,,,,,,,,,,,,,16.69482929975522,23.716299383408835,23.516743132448802,33.641836106729066,48.523679392226114,52.764984478596446,27.496551133516878,32.64744939384242,148.95245347759706,,,
KERNRDGE_1_N001,,,,,,,,,,,,,9.188144160007745,9.980136488785073,10.388091199359431,11.875543594343146,12.55975720590733,13.036633410944052,11.44134801014452,85.21691067951218,43.575464286128565,33.17506566285666,14.642623436825408,12.869457967821873,,,,,,,,,,,,,17.270884081439036,24.01321552288892,23.848500042888972,33.74536486817481,36.815824572296,30.73937973891189,27.143994701489067,92.1602081973434,144.396246175674,,,
KERNRDGE_1_N003,,,,,,,,,,,,,9.188144160007745,9.980136488785073,10.388091199359431,11.875543594343146,12.55975720590733,13.036633410944052,11.44134801014452,85.21691067951218,43.575464286128565,33.17506566285666,14.642623436825408,12.869457967821873,,,,,,,,,,,,,17.270884081439036,24.01321552288892,23.848500042888972,33.74536486817481,36.815824572296,30.73937973891189,27.143994701489067,92.1602081973434,144.396246175674,,,
