NODE_ID,month_year,MW
CPESCNDO_7_B1,Sep-19,38.01554657
CPESCNDO_7_B1,Oct-19,33.55198163
CPESCNDO_7_B1,Nov-19,43.75308534
CPESCNDO_7_B1,Dec-19,44.88215863
CPESCNDO_7_B1,Jan-22,53.39413231
CPESCNDO_7_B1,Feb-22,44.48490568
CPESCNDO_7_B1,Mar-22,44.53502783
CPESCNDO_7_B1,Apr-22,64.05324194
CPESCNDO_7_B1,May-22,66.40873703
CPESCNDO_7_B1,Jun-22,71.3542157
CPESCNDO_7_B1,Jul-22,75.45110597
CPESCNDO_7_B1,Aug-22,106.8965748
CPESCNDO_7_B1,Sep-22,128.3754587
CPLECEF_1_N001,Aug-19,34.52707985
CPLECEF_1_N001,Sep-19,36.34864725
CPLECEF_1_N001,Oct-19,38.04497516
CPLECEF_1_N001,Nov-19,43.10775773
CPLECEF_1_N001,Dec-19,41.57649476
CPLECEF_1_N001,Jan-22,55.67891113
CPLECEF_1_N001,Feb-22,50.71370095
CPLECEF_1_N001,Mar-22,50.47685558
CPLECEF_1_N001,Apr-22,74.49984851
CPLECEF_1_N001,May-22,85.9126106
CPLECEF_1_N001,Jun-22,88.56767453
CPLECEF_1_N001,Jul-22,78.88473594
CPLECEF_1_N001,Aug-22,103.7192697
CPLECEF_1_N001,Sep-22,134.4809178
CPLECEF_1_N005,Aug-19,34.52707985
CPLECEF_1_N005,Sep-19,36.34864725
CPLECEF_1_N005,Oct-19,38.04497516
CPLECEF_1_N005,Nov-19,43.10775773
CPLECEF_1_N005,Dec-19,41.57649476
CPLECEF_1_N005,Jan-22,55.67891113
CPLECEF_1_N005,Feb-22,50.71370095
CPLECEF_1_N005,Mar-22,50.47685558
CPLECEF_1_N005,Apr-22,74.49984851
CPLECEF_1_N005,May-22,85.9126106
CPLECEF_1_N005,Jun-22,88.56767453
CPLECEF_1_N005,Jul-22,78.88473594
CPLECEF_1_N005,Aug-22,103.7192697
CPLECEF_1_N005,Sep-22,134.4809178
CRBU38812_7_B1,Aug-19,27.64507979
CRBU38812_7_B1,Sep-19,31.42167915
CRBU38812_7_B1,Oct-19,34.56251004
CRBU38812_7_B1,Nov-19,39.79466594
CRBU38812_7_B1,Dec-19,37.57459183
CRBU38812_7_B1,Jan-22,51.95010449
CRBU38812_7_B1,Feb-22,45.91595988
CRBU38812_7_B1,Mar-22,45.29588819
CRBU38812_7_B1,Apr-22,64.69855934
CRBU38812_7_B1,May-22,67.89561529
CRBU38812_7_B1,Jun-22,68.727853
CRBU38812_7_B1,Jul-22,68.17614558
CRBU38812_7_B1,Aug-22,83.4724894
CRBU38812_7_B1,Sep-22,114.0883871
CRBU38812_7_B3,Aug-19,27.64507979
CRBU38812_7_B3,Sep-19,31.40824942
CRBU38812_7_B3,Oct-19,34.56251004
CRBU38812_7_B3,Nov-19,39.79466594
CRBU38812_7_B3,Dec-19,37.57459183
CRBU38812_7_B3,Jan-22,51.95010449
CRBU38812_7_B3,Feb-22,45.91595988
CRBU38812_7_B3,Mar-22,45.29588819
CRBU38812_7_B3,Apr-22,64.69855934
CRBU38812_7_B3,May-22,67.89561529
CRBU38812_7_B3,Jun-22,68.727853
CRBU38812_7_B3,Jul-22,68.17614558
CRBU38812_7_B3,Aug-22,83.4724894
CRBU38812_7_B3,Sep-22,114.0883871
CRCANAL_6_N001,Aug-19,33.94044973
CRCANAL_6_N001,Sep-19,35.71702739
CRCANAL_6_N001,Oct-19,37.13650038
CRCANAL_6_N001,Nov-19,42.07934494
CRCANAL_6_N001,Dec-19,41.0934477
CRCANAL_6_N001,Jan-22,53.81886529
CRCANAL_6_N001,Feb-22,48.50157091
CRCANAL_6_N001,Mar-22,46.90143859
CRCANAL_6_N001,Apr-22,66.96778315
CRCANAL_6_N001,May-22,70.07162556
CRCANAL_6_N001,Jun-22,75.00019477
CRCANAL_6_N001,Jul-22,74.20783601
CRCANAL_6_N001,Aug-22,103.4749539
CRCANAL_6_N001,Sep-22,122.3662096
CRCKTCOG_7_N001,Aug-19,33.5526215
CRCKTCOG_7_N001,Sep-19,35.56796401
CRCKTCOG_7_N001,Oct-19,37.26301358
CRCKTCOG_7_N001,Nov-19,42.29516481
CRCKTCOG_7_N001,Dec-19,40.59580431
CRCKTCOG_7_N001,Jan-21,34.37599194
CRCKTCOG_7_N001,Feb-21,60.79145879
CRCKTCOG_7_N001,Mar-21,33.95880766
CRCKTCOG_7_N001,Apr-21,36.38536286
CRCKTCOG_7_N001,May-21,38.66093867
CRCKTCOG_7_N001,Jun-21,51.22593357
CRCKTCOG_7_N001,Jul-21,67.28846368
CRCKTCOG_7_N001,Aug-21,60.31121371
CRCKTCOG_7_N001,Sep-21,67.46339451
CRCKTCOG_7_N001,Oct-21,68.80635062
CRCKTCOG_7_N001,Nov-21,59.56439104
CRCKTCOG_7_N001,Dec-21,62.63121042
CRCKTCOG_7_N001,Jan-22,54.184347
CRCKTCOG_7_N001,Feb-22,49.21828975
CRCKTCOG_7_N001,Mar-22,49.52385876
CRCKTCOG_7_N001,Apr-22,68.14971841
CRCKTCOG_7_N001,May-22,75.93119151
CRCKTCOG_7_N001,Jun-22,83.21041806
CRCKTCOG_7_N001,Jul-22,74.00076544
CRCKTCOG_7_N001,Aug-22,98.87540439
CRCKTCOG_7_N001,Sep-22,124.4653332
CREEDGT1_7_GN001,Aug-19,32.80152231
CREEDGT1_7_GN001,Sep-19,34.78970711
CREEDGT1_7_GN001,Oct-19,36.64720703
CREEDGT1_7_GN001,Nov-19,41.65317682
CREEDGT1_7_GN001,Dec-19,40.29537101
CREEDGT1_7_GN001,Jan-21,33.87065333
CREEDGT1_7_GN001,Feb-21,59.31209472
CREEDGT1_7_GN001,Mar-21,33.32422055
CREEDGT1_7_GN001,Apr-21,35.72245956
CREEDGT1_7_GN001,May-21,37.22431582
CREEDGT1_7_GN001,Jun-21,49.99939626
CREEDGT1_7_GN001,Jul-21,66.02379649
CREEDGT1_7_GN001,Aug-21,59.30394168
CREEDGT1_7_GN001,Sep-21,66.3819341
CREEDGT1_7_GN001,Oct-21,68.39615652
CREEDGT1_7_GN001,Nov-21,59.04211674
CREEDGT1_7_GN001,Dec-21,62.01400642
CREEDGT1_7_GN001,Jan-22,53.57824217
CREEDGT1_7_GN001,Feb-22,48.11735216
CREEDGT1_7_GN001,Mar-22,47.10343279
CREEDGT1_7_GN001,Apr-22,66.34341404
CREEDGT1_7_GN001,May-22,70.61960164
CREEDGT1_7_GN001,Jun-22,76.32405652
CREEDGT1_7_GN001,Jul-22,72.41455515
CREEDGT1_7_GN001,Aug-22,97.18442669
CREEDGT1_7_GN001,Sep-22,121.670298
CREELMAN_6_N001,Aug-19,35.75549448
CREELMAN_6_N001,Sep-19,39.58864433
CREELMAN_6_N001,Oct-19,36.12449215
CREELMAN_6_N001,Nov-19,43.5483485
CREELMAN_6_N001,Dec-19,41.43832685
CREELMAN_6_N001,Jan-21,34.40495528
CREELMAN_6_N001,Feb-21,70.08498948
CREELMAN_6_N001,Mar-21,31.47010026
CREELMAN_6_N001,Apr-21,31.01653003
CREELMAN_6_N001,May-21,29.70186079
CREELMAN_6_N001,Jun-21,51.43749754
CREELMAN_6_N001,Jul-21,71.09857614
CREELMAN_6_N001,Aug-21,60.84446274
CREELMAN_6_N001,Sep-21,68.9111616
CREELMAN_6_N001,Oct-21,58.88091565
CREELMAN_6_N001,Nov-21,60.37967738
CREELMAN_6_N001,Dec-21,71.57229376
CREELMAN_6_N001,Jan-22,55.41877242
CREELMAN_6_N001,Feb-22,45.60026359
CREELMAN_6_N001,Mar-22,41.69058353
CREELMAN_6_N001,Apr-22,50.62650625
CREELMAN_6_N001,May-22,65.22381083
CREELMAN_6_N001,Jun-22,70.97851615
CREELMAN_6_N001,Jul-22,74.7872526
CREELMAN_6_N001,Aug-22,105.1371406
CREELMAN_6_N001,Sep-22,121.2482028
CREELMAN_6_N004,Aug-19,35.75522448
CREELMAN_6_N004,Sep-19,39.58878376
CREELMAN_6_N004,Oct-19,36.12466445
CREELMAN_6_N004,Nov-19,43.54852902
CREELMAN_6_N004,Dec-19,41.43801858
CREELMAN_6_N004,Jan-21,34.41662056
CREELMAN_6_N004,Feb-21,70.08599272
CREELMAN_6_N004,Mar-21,31.47060867
CREELMAN_6_N004,Apr-21,31.01713522
CREELMAN_6_N004,May-21,29.70209325
CREELMAN_6_N004,Jun-21,51.43746781
CREELMAN_6_N004,Jul-21,71.09894375
CREELMAN_6_N004,Aug-21,60.89230085
CREELMAN_6_N004,Sep-21,68.91123236
CREELMAN_6_N004,Oct-21,58.88134051
CREELMAN_6_N004,Nov-21,60.2240654
CREELMAN_6_N004,Dec-21,71.53076366
CREELMAN_6_N004,Jan-22,55.43929358
CREELMAN_6_N004,Feb-22,45.65175113
CREELMAN_6_N004,Mar-22,41.69105706
CREELMAN_6_N004,Apr-22,50.6269302
CREELMAN_6_N004,May-22,64.96905486
CREELMAN_6_N004,Jun-22,70.97827422
CREELMAN_6_N004,Jul-22,74.78709907
CREELMAN_6_N004,Aug-22,105.1372434
CREELMAN_6_N004,Sep-22,120.8169817
CREELMAN_6_N014,Aug-19,35.75355269
CREELMAN_6_N014,Sep-19,39.58943453
CREELMAN_6_N014,Oct-19,36.12532148
CREELMAN_6_N014,Nov-19,43.54908768
CREELMAN_6_N014,Dec-19,41.43726129
CREELMAN_6_N014,Jan-21,34.41828001
CREELMAN_6_N014,Feb-21,70.08875411
CREELMAN_6_N014,Mar-21,31.47203468
CREELMAN_6_N014,Apr-21,31.0184721
CREELMAN_6_N014,May-21,29.70328233
CREELMAN_6_N014,Jun-21,51.43900271
CREELMAN_6_N014,Jul-21,71.01290777
CREELMAN_6_N014,Aug-21,60.99624316
CREELMAN_6_N014,Sep-21,68.91480592
CREELMAN_6_N014,Oct-21,58.85891301
CREELMAN_6_N014,Nov-21,60.38275748
CREELMAN_6_N014,Dec-21,71.55926321
CREELMAN_6_N014,Jan-22,55.43307069
CREELMAN_6_N014,Feb-22,45.60316615
CREELMAN_6_N014,Mar-22,41.69314117
CREELMAN_6_N014,Apr-22,50.63078309
CREELMAN_6_N014,May-22,64.97175942
CREELMAN_6_N014,Jun-22,70.98089289
CREELMAN_6_N014,Jul-22,74.77813718
CREELMAN_6_N014,Aug-22,105.1412773
CREELMAN_6_N014,Sep-22,120.8190084
CRESSEY_1_N001,Aug-19,35.20831617
CRESSEY_1_N001,Sep-19,39.12362901
CRESSEY_1_N001,Oct-19,38.51114233
CRESSEY_1_N001,Nov-19,43.64112548
CRESSEY_1_N001,Dec-19,41.84385397
CRESSEY_1_N001,Jan-21,34.74400978
CRESSEY_1_N001,Feb-21,61.29735536
CRESSEY_1_N001,Mar-21,33.48146791
CRESSEY_1_N001,Apr-21,36.69104582
CRESSEY_1_N001,May-21,37.89960402
CRESSEY_1_N001,Jun-21,56.73170414
CRESSEY_1_N001,Jul-21,76.12553138
CRESSEY_1_N001,Aug-21,71.30460121
CRESSEY_1_N001,Sep-21,73.20697643
CRESSEY_1_N001,Oct-21,65.84006263
CRESSEY_1_N001,Nov-21,60.5284835
CRESSEY_1_N001,Dec-21,63.98722251
CRESSEY_1_N001,Jan-22,55.13754021
CRESSEY_1_N001,Feb-22,48.68768375
CRESSEY_1_N001,Mar-22,47.09762256
CRESSEY_1_N001,Apr-22,59.02922667
CRESSEY_1_N001,May-22,64.13692967
CRESSEY_1_N001,Jun-22,77.79270283
CRESSEY_1_N001,Jul-22,84.01458428
CRESSEY_1_N001,Aug-22,124.2307948
CRESSEY_1_N001,Sep-22,147.6452662
CRESSEY_1_N003,Aug-19,35.20831617
CRESSEY_1_N003,Sep-19,39.12362901
CRESSEY_1_N003,Oct-19,38.51114233
CRESSEY_1_N003,Nov-19,43.64112548
CRESSEY_1_N003,Dec-19,41.84385397
CRESSEY_1_N003,Jan-21,34.74400978
CRESSEY_1_N003,Feb-21,61.29735536
CRESSEY_1_N003,Mar-21,33.48146791
CRESSEY_1_N003,Apr-21,36.69104582
CRESSEY_1_N003,May-21,37.89960402
CRESSEY_1_N003,Jun-21,56.73170414
CRESSEY_1_N003,Jul-21,76.12553138
CRESSEY_1_N003,Aug-21,71.30460121
CRESSEY_1_N003,Sep-21,73.20697643
CRESSEY_1_N003,Oct-21,65.84006263
CRESSEY_1_N003,Nov-21,60.5284835
CRESSEY_1_N003,Dec-21,63.98722251
CRESSEY_1_N003,Jan-22,55.13754021
CRESSEY_1_N003,Feb-22,48.68768375
CRESSEY_1_N003,Mar-22,47.09762256
CRESSEY_1_N003,Apr-22,59.02922667
CRESSEY_1_N003,May-22,64.13692967
CRESSEY_1_N003,Jun-22,77.79270283
CRESSEY_1_N003,Jul-22,84.01458428
CRESSEY_1_N003,Aug-22,124.2307948
CRESSEY_1_N003,Sep-22,147.6452662
CRESTWD_6_N001,Aug-19,33.06598815
CRESTWD_6_N001,Sep-19,35.84546758
CRESTWD_6_N001,Oct-19,32.9613013
CRESTWD_6_N001,Nov-19,37.86853922
CRESTWD_6_N001,Dec-19,33.51748629
CRESTWD_6_N001,Jan-21,31.52066797
CRESTWD_6_N001,Feb-21,65.02270708
CRESTWD_6_N001,Mar-21,27.39230052
CRESTWD_6_N001,Apr-21,27.23237622
CRESTWD_6_N001,May-21,27.69658821
CRESTWD_6_N001,Jun-21,46.9371394
CRESTWD_6_N001,Jul-21,66.03045969
CRESTWD_6_N001,Aug-21,56.05986161
CRESTWD_6_N001,Sep-21,60.64244675
CRESTWD_6_N001,Oct-21,54.23890223
CRESTWD_6_N001,Nov-21,55.97741032
CRESTWD_6_N001,Dec-21,65.76037394
CRESTWD_6_N001,Jan-22,49.22581018
CRESTWD_6_N001,Feb-22,39.37309162
CRESTWD_6_N001,Mar-22,34.95311308
CRESTWD_6_N001,Apr-22,39.14830705
CRESTWD_6_N001,May-22,56.78834376
CRESTWD_6_N001,Jun-22,63.76856217
CRESTWD_6_N001,Jul-22,70.25621382
CRESTWD_6_N001,Aug-22,97.30122718
CRESTWD_6_N001,Sep-22,102.5641553
CRSTNTS_6_N001,Aug-19,35.54331356
CRSTNTS_6_N001,Sep-19,40.26185376
CRSTNTS_6_N001,Oct-19,38.18007699
CRSTNTS_6_N001,Nov-19,45.20997044
CRSTNTS_6_N001,Dec-19,46.57018497
CRSTNTS_6_N001,Jan-21,33.68197024
CRSTNTS_6_N001,Feb-21,67.66545717
CRSTNTS_6_N001,Mar-21,32.39196093
CRSTNTS_6_N001,Apr-21,33.62971424
CRSTNTS_6_N001,May-21,31.31944024
CRSTNTS_6_N001,Jun-21,51.88709675
CRSTNTS_6_N001,Jul-21,70.27619333
CRSTNTS_6_N001,Aug-21,61.51215953
CRSTNTS_6_N001,Sep-21,69.98108647
CRSTNTS_6_N001,Oct-21,58.59757664
CRSTNTS_6_N001,Nov-21,58.75562178
CRSTNTS_6_N001,Dec-21,67.03150816
CRSTNTS_6_N001,Jan-22,53.11003804
CRSTNTS_6_N001,Feb-22,44.57090305
CRSTNTS_6_N001,Mar-22,46.32663384
CRSTNTS_6_N001,Apr-22,66.83654135
CRSTNTS_6_N001,May-22,66.57426478
CRSTNTS_6_N001,Jun-22,71.72162776
CRSTNTS_6_N001,Jul-22,76.44084343
CRSTNTS_6_N001,Aug-22,107.6995271
CRSTNTS_6_N001,Sep-22,130.2980538
CRUSHER_6_N001,Aug-19,34.73340171
CRUSHER_6_N001,Sep-19,36.25025599
CRUSHER_6_N001,Oct-19,38.80120028
CRUSHER_6_N001,Nov-19,42.90602313
CRUSHER_6_N001,Dec-19,41.39534852
CRUSHER_6_N001,Jan-21,34.94180938
CRUSHER_6_N001,Feb-21,62.70469185
CRUSHER_6_N001,Mar-21,34.65849618
CRUSHER_6_N001,Apr-21,37.45849036
CRUSHER_6_N001,May-21,41.76078942
CRUSHER_6_N001,Jun-21,52.9188555
CRUSHER_6_N001,Jul-21,69.37926608
CRUSHER_6_N001,Aug-21,61.43497027
CRUSHER_6_N001,Sep-21,65.69200039
CRUSHER_6_N001,Oct-21,68.9459272
CRUSHER_6_N001,Nov-21,61.5797539
CRUSHER_6_N001,Dec-21,64.12149681
CRUSHER_6_N001,Jan-22,55.76469253
CRUSHER_6_N001,Feb-22,50.86756204
CRUSHER_6_N001,Mar-22,48.16758324
CRUSHER_6_N001,Apr-22,69.12058214
CRUSHER_6_N001,May-22,77.45884007
CRUSHER_6_N001,Jun-22,86.73539216
CRUSHER_6_N001,Jul-22,80.04384971
CRUSHER_6_N001,Aug-22,103.1370571
CRUSHER_6_N001,Sep-22,128.2234416
CRWSLDG_6_N001,Aug-19,33.86832217
CRWSLDG_6_N001,Sep-19,35.76788342
CRWSLDG_6_N001,Oct-19,38.47070913
CRWSLDG_6_N001,Nov-19,42.67905886
CRWSLDG_6_N001,Dec-19,40.89228587
CRWSLDG_6_N001,Jan-21,34.45529046
CRWSLDG_6_N001,Feb-21,57.01752003
CRWSLDG_6_N001,Mar-21,33.56425036
CRWSLDG_6_N001,Apr-21,35.78575415
CRWSLDG_6_N001,May-21,37.74121116
CRWSLDG_6_N001,Jun-21,51.56727267
CRWSLDG_6_N001,Jul-21,67.22848312
CRWSLDG_6_N001,Aug-21,61.01900946
CRWSLDG_6_N001,Sep-21,67.69140418
CRWSLDG_6_N001,Oct-21,70.45947989
CRWSLDG_6_N001,Nov-21,59.35696953
CRWSLDG_6_N001,Dec-21,62.63745046
CRWSLDG_6_N001,Jan-22,53.88646418
CRWSLDG_6_N001,Feb-22,48.36272927
CRWSLDG_6_N001,Mar-22,47.28549965
CRWSLDG_6_N001,Apr-22,67.96037901
CRWSLDG_6_N001,May-22,71.32626063
CRWSLDG_6_N001,Jun-22,78.18526763
CRWSLDG_6_N001,Jul-22,72.84770646
CRWSLDG_6_N001,Aug-22,97.80741564
CRWSLDG_6_N001,Sep-22,124.2173496
CRYSTLSG_6_N001,Aug-19,35.26854538
CRYSTLSG_6_N001,Sep-19,36.45252481
CRYSTLSG_6_N001,Oct-19,38.8271004
CRYSTLSG_6_N001,Nov-19,43.03160316
CRYSTLSG_6_N001,Dec-19,41.48279621
CRYSTLSG_6_N001,Jan-21,35.29724153
CRYSTLSG_6_N001,Feb-21,62.4427774
CRYSTLSG_6_N001,Mar-21,34.49136452
CRYSTLSG_6_N001,Apr-21,37.31799108
CRYSTLSG_6_N001,May-21,40.25314761
CRYSTLSG_6_N001,Jun-21,50.68472139
CRYSTLSG_6_N001,Jul-21,68.62775762
CRYSTLSG_6_N001,Aug-21,61.13675081
CRYSTLSG_6_N001,Sep-21,67.5340405
CRYSTLSG_6_N001,Oct-21,68.7382838
CRYSTLSG_6_N001,Nov-21,61.29370963
CRYSTLSG_6_N001,Dec-21,63.915228
CRYSTLSG_6_N001,Jan-22,55.53901474
CRYSTLSG_6_N001,Feb-22,50.69195007
CRYSTLSG_6_N001,Mar-22,49.1179174
CRYSTLSG_6_N001,Apr-22,68.91840069
CRYSTLSG_6_N001,May-22,77.30555303
CRYSTLSG_6_N001,Jun-22,75.336958
CRYSTLSG_6_N001,Jul-22,79.60212349
CRYSTLSG_6_N001,Aug-22,103.0376353
CRYSTLSG_6_N001,Sep-22,129.0004465
CSCCCA_7_B2,Aug-19,34.87348706
CSCCCA_7_B2,Sep-19,36.60335681
CSCCCA_7_B2,Oct-19,38.26288206
CSCCCA_7_B2,Nov-19,43.472222
CSCCCA_7_B2,Dec-19,41.91975995
CSCCCA_7_B2,Jan-21,35.36149961
CSCCCA_7_B2,Feb-21,62.31913707
CSCCCA_7_B2,Mar-21,34.88945988
CSCCCA_7_B2,Apr-21,37.40687461
CSCCCA_7_B2,May-21,44.89678636
CSCCCA_7_B2,Jun-21,72.02700358
CSCCCA_7_B2,Jul-21,68.41971035
CSCGNRA1_7_N101,Aug-19,34.41156158
CSCGNRA1_7_N101,Sep-19,36.20368818
CSCGNRA1_7_N101,Oct-19,37.92482192
CSCGNRA1_7_N101,Nov-19,43.01714922
CSCGNRA1_7_N101,Dec-19,41.47882757
CSCGNRA1_7_N101,Jan-21,34.97396974
CSCGNRA1_7_N101,Feb-21,61.64840948
CSCGNRA1_7_N101,Mar-21,34.52489615
CSCGNRA1_7_N101,Apr-21,37.03266436
CSCGNRA1_7_N101,May-21,43.73106707
CSCGNRA1_7_N101,Jun-21,59.313942
CSCGNRA1_7_N101,Jul-21,71.16214845
CSCGNRA1_7_N101,Aug-21,64.13180378
CSCGNRA1_7_N101,Sep-21,70.66346456
CSCGNRA1_7_N101,Oct-21,69.67282274
CSCGNRA1_7_N101,Nov-21,61.06108433
CSCGNRA1_7_N101,Dec-21,64.72185465
CSCGNRA1_7_N101,Jan-22,56.00607125
CSCGNRA1_7_N101,Feb-22,50.57747568
CSCGNRA1_7_N101,Mar-22,50.46862712
CSCGNRA1_7_N101,Apr-22,72.28067343
CSCGNRA1_7_N101,May-22,82.34404106
CSCGNRA1_7_N101,Jun-22,88.03378241
CSCGNRA1_7_N101,Jul-22,78.27522579
CSCGNRA1_7_N101,Aug-22,103.7025526
CSCGNRA1_7_N101,Sep-22,134.3236403
CSCGNRA2_7_N101,Aug-19,34.41144437
CSCGNRA2_7_N101,Sep-19,36.20362049
CSCGNRA2_7_N101,Oct-19,37.92482046
CSCGNRA2_7_N101,Nov-19,43.01668693
CSCGNRA2_7_N101,Dec-19,41.475643
CSCGNRA2_7_N101,Jan-22,55.99955196
CSCGNRA2_7_N101,Feb-22,50.57503001
CSCGNRA2_7_N101,Mar-22,50.46818606
CSCGNRA2_7_N101,Apr-22,72.26793352
CSCGNRA2_7_N101,May-22,82.27401461
CSCGNRA2_7_N101,Jun-22,87.90277806
CSCGNRA2_7_N101,Jul-22,78.26627613
CSCGNRA2_7_N101,Aug-22,103.6691624
CSCGNRA2_7_N101,Sep-22,134.3184555
CSTRVLLE_1_N001,Aug-19,32.67047473
CSTRVLLE_1_N001,Sep-19,34.95189054
CSTRVLLE_1_N001,Oct-19,36.87257208
CSTRVLLE_1_N001,Nov-19,41.57513255
CSTRVLLE_1_N001,Dec-19,39.99693234
CSTRVLLE_1_N001,Jan-22,52.71596307
CSTRVLLE_1_N001,Feb-22,47.5824621
CSTRVLLE_1_N001,Mar-22,47.8963154
CSTRVLLE_1_N001,Apr-22,67.65594724
CSTRVLLE_1_N001,May-22,78.58530113
CSTRVLLE_1_N001,Jun-22,77.4486045
CSTRVLLE_1_N001,Jul-22,78.46264103
CSTRVLLE_1_N001,Aug-22,99.45052067
CSTRVLLE_1_N001,Sep-22,123.739657
CSTRVLLE_1_N003,Aug-19,32.67047473
CSTRVLLE_1_N003,Sep-19,34.95189054
CSTRVLLE_1_N003,Oct-19,36.87257208
CSTRVLLE_1_N003,Nov-19,41.57513255
CSTRVLLE_1_N003,Dec-19,39.99693234
CSTRVLLE_1_N003,Jan-22,52.71596307
CSTRVLLE_1_N003,Feb-22,47.5824621
CSTRVLLE_1_N003,Mar-22,47.8963154
CSTRVLLE_1_N003,Apr-22,67.65594724
CSTRVLLE_1_N003,May-22,78.58530113
CSTRVLLE_1_N003,Jun-22,77.4486045
CSTRVLLE_1_N003,Jul-22,78.46264103
CSTRVLLE_1_N003,Aug-22,99.45052067
CSTRVLLE_1_N003,Sep-22,123.739657
CSTRVLLE_1_N004,Aug-19,32.67047473
CSTRVLLE_1_N004,Sep-19,34.95189054
CSTRVLLE_1_N004,Oct-19,36.87257208
CSTRVLLE_1_N004,Nov-19,41.57513255
CSTRVLLE_1_N004,Dec-19,39.99693234
CSTRVLLE_1_N004,Jan-22,52.71596307
CSTRVLLE_1_N004,Feb-22,47.5824621
CSTRVLLE_1_N004,Mar-22,47.8963154
CSTRVLLE_1_N004,Apr-22,67.65594724
CSTRVLLE_1_N004,May-22,78.58530113
CSTRVLLE_1_N004,Jun-22,77.4486045
CSTRVLLE_1_N004,Jul-22,78.46264103
CSTRVLLE_1_N004,Aug-22,99.45052067
CSTRVLLE_1_N004,Sep-22,123.739657
CTRPKGEN_7_B1,Aug-19,36.24960838
CTRPKGEN_7_B1,Sep-19,40.84914047
CTRPKGEN_7_B1,Oct-19,38.42918684
CTRPKGEN_7_B1,Nov-19,44.69751813
CTRPKGEN_7_B1,Dec-19,42.4681616
CTRPKGEN_7_B1,Jan-22,52.44986275
CTRPKGEN_7_B1,Feb-22,44.46049164
CTRPKGEN_7_B1,Mar-22,43.013632
CTRPKGEN_7_B1,Apr-22,59.91640862
CTRPKGEN_7_B1,May-22,64.18219657
CTRPKGEN_7_B1,Jun-22,71.01888852
CTRPKGEN_7_B1,Jul-22,75.94335544
CTRPKGEN_7_B1,Aug-22,107.0958714
CTRPKGEN_7_B1,Sep-22,128.8004508
CURTIS1_7_N001,Aug-19,30.75349287
CURTIS1_7_N001,Sep-19,32.8219906
CURTIS1_7_N001,Oct-19,37.44699461
CURTIS1_7_N001,Nov-19,43.38393354
CURTIS1_7_N001,Dec-19,39.12632727
CURTIS1_7_N001,Jan-22,51.99728551
CURTIS1_7_N001,Feb-22,46.06994015
CURTIS1_7_N001,Mar-22,46.67279145
CURTIS1_7_N001,Apr-22,57.84391568
CURTIS1_7_N001,May-22,46.83444144
CURTIS1_7_N001,Jun-22,74.89755726
CURTIS1_7_N001,Jul-22,75.36538856
CURTIS1_7_N001,Aug-22,116.1452635
CURTIS1_7_N001,Sep-22,138.5717907
CURTISS_1_N010,Aug-19,30.71992164
CURTISS_1_N010,Sep-19,32.79604371
CURTISS_1_N010,Oct-19,37.4409014
CURTISS_1_N010,Nov-19,43.38915734
CURTISS_1_N010,Dec-19,39.11643802
CURTISS_1_N010,Jan-22,51.67816992
CURTISS_1_N010,Feb-22,45.9637078
CURTISS_1_N010,Mar-22,46.61813321
CURTISS_1_N010,Apr-22,58.29960499
CURTISS_1_N010,May-22,46.66848468
CURTISS_1_N010,Jun-22,74.64741269
CURTISS_1_N010,Jul-22,75.57062456
CURTISS_1_N010,Aug-22,115.8100555
CURTISS_1_N010,Sep-22,138.2675958
CURTISS_1_N101,Aug-19,30.71992164
CURTISS_1_N101,Sep-19,32.79604371
CURTISS_1_N101,Oct-19,37.4409014
CURTISS_1_N101,Nov-19,43.38915734
CURTISS_1_N101,Dec-19,39.11643802
CURTISS_1_N101,Jan-22,51.67816992
CURTISS_1_N101,Feb-22,45.9637078
CURTISS_1_N101,Mar-22,46.61813321
CURTISS_1_N101,Apr-22,58.29960499
CURTISS_1_N101,May-22,46.66848468
CURTISS_1_N101,Jun-22,74.64741269
CURTISS_1_N101,Jul-22,75.57062456
CURTISS_1_N101,Aug-22,115.8100555
CURTISS_1_N101,Sep-22,138.2675958
CYMRIC_1_N001,Aug-19,32.11647532
CYMRIC_1_N001,Sep-19,34.07666039
CYMRIC_1_N001,Oct-19,34.60594015
CYMRIC_1_N001,Nov-19,41.70163157
CYMRIC_1_N001,Dec-19,39.63600905
CYMRIC_1_N001,Jan-22,50.7269734
CYMRIC_1_N001,Feb-22,42.24533027
CYMRIC_1_N001,Mar-22,41.39267213
CYMRIC_1_N001,Apr-22,56.58874708
CYMRIC_1_N001,May-22,57.46262407
CYMRIC_1_N001,Jun-22,67.44209266
CYMRIC_1_N001,Jul-22,70.90206924
CYMRIC_1_N001,Aug-22,95.670166
CYMRIC_1_N001,Sep-22,117.2757448
CYMRIC_1_N004,Aug-19,32.11647532
CYMRIC_1_N004,Sep-19,34.07666039
CYMRIC_1_N004,Oct-19,34.60594015
CYMRIC_1_N004,Nov-19,41.70163157
CYMRIC_1_N004,Dec-19,39.63600905
CYMRIC_1_N004,Jan-22,50.7269734
CYMRIC_1_N004,Feb-22,42.24533027
CYMRIC_1_N004,Mar-22,41.39267213
CYMRIC_1_N004,Apr-22,56.58874708
CYMRIC_1_N004,May-22,57.46262407
CYMRIC_1_N004,Jun-22,67.44209266
