,Jan_2019,Feb_2019,Mar_2019,Apr_2019,May_2019,Jun_2019,Jul_2019,Aug_2019,Sep_2019,Oct_2019,Nov_2019,Dec_2019,Jan_2020,Feb_2020,Mar_2020,Apr_2020,May_2020,Jun_2020,Jul_2020,Aug_2020,Sep_2020,Oct_2020,Nov_2020,Dec_2020,Jan_2021,Feb_2021,Mar_2021,Apr_2021,May_2021,Jun_2021,Jul_2021,Aug_2021,Sep_2021,Oct_2021,Nov_2021,Dec_2021,Jan_2022,Feb_2022,Mar_2022,Apr_2022,May_2022,Jun_2022,Jul_2022,Aug_2022,Sep_2022,Oct_2022,Nov_2022,Dec_2022
MAGUNDEN_1_N002,,,,,,,,,,,,,41.35790116129032,37.852226620689656,36.07005851612904,30.112297800000004,32.20030806451613,38.6899242,43.60519509677419,146.16056522580647,89.2248484,72.86297832258064,54.56216626666667,57.948168903225806,45.661233677419354,127.67327628571428,47.23475541935484,48.54287566666667,48.21840980645161,85.95927300000001,178.8863850967742,140.0285804516129,132.56210566666667,85.49577464516129,77.92268426666666,81.17570522580645,69.18481946666667,66.75593957142857,66.9025964137931,90.22392834482758,112.41548833333334,241.0519372413793,157.296149,168.78830026666668,367.2009676153846,,,
MAINE-PR_6_N001,,,,,,,,,,,,,40.87645748387097,37.680423172413796,36.05942535483871,30.668625666666667,33.35391019354839,39.391635799999996,41.9593289032258,118.4197349032258,76.12757253333334,73.96745058064516,52.81221013333333,55.98001909677419,45.733920258064515,122.89790757142858,48.03719058064516,49.106044399999995,53.034159677419346,87.2695536,115.7954929032258,89.37898741935484,97.1065854,84.53339277419356,77.08439046666666,80.90388877419355,69.83584420000001,67.92949614285715,69.2109588275862,92.81487165517241,99.69292220000001,111.1197107586207,103.9279704,140.5997442,243.21590246153846,,,
MALAGA_1_N001,,,,,,,,,,,,,41.89717,38.69903262068966,37.185146193548384,30.27869653333333,32.24422432258064,38.6520978,41.72947574193548,118.99467890322582,77.47689426666666,74.59843464516129,55.805581,58.91227793548387,47.419304193548385,123.14711399999999,48.23012012903226,50.215907933333334,49.75578677419355,85.81462673333333,120.36254690322579,92.28463780645161,97.5564664,86.87912477419354,78.41679326666667,82.52972419354839,72.28689613333333,70.15421357142857,70.40974282758621,92.77925027586207,99.77227846666668,108.91514089655172,118.48285493333334,147.31709080000002,263.01957776923075,,,
MALAGA_1_N004,,,,,,,,,,,,,41.89717,38.69903262068966,37.185146193548384,30.27869653333333,32.24422432258064,38.6520978,41.72947574193548,118.99467890322582,77.47689426666666,74.59843464516129,55.805581,58.91227793548387,47.419304193548385,123.14711399999999,48.23012012903226,50.215907933333334,49.75578677419355,85.81462673333333,120.36254690322579,92.28463780645161,97.5564664,86.87912477419354,78.41679326666667,82.52972419354839,72.28689613333333,70.15421357142857,70.40974282758621,92.77925027586207,99.77227846666668,108.91514089655172,118.48285493333334,147.31709080000002,263.01957776923075,,,
MALAGA_1_N005,,,,,,,,,,,,,41.89717,38.69903262068966,37.185146193548384,30.27869653333333,32.24422432258064,38.6520978,41.72947574193548,118.99467890322582,77.47689426666666,74.59843464516129,55.805581,58.91227793548387,47.419304193548385,123.14711399999999,48.23012012903226,50.215907933333334,49.75578677419355,85.81462673333333,120.36254690322579,92.28463780645161,97.5564664,86.87912477419354,78.41679326666667,82.52972419354839,72.28689613333333,70.15421357142857,70.40974282758621,92.77925027586207,99.77227846666668,108.91514089655172,118.48285493333334,147.31709080000002,263.01957776923075,,,
MALAGA_1_N206,,,,,,,,,,,,,41.89717,38.69903262068966,37.185146193548384,30.27869653333333,32.24422432258064,38.6520978,41.72947574193548,118.99467890322582,77.47689426666666,74.59843464516129,55.805581,58.91227793548387,47.419304193548385,123.14711399999999,48.23012012903226,50.215907933333334,49.75578677419355,85.81462673333333,120.36254690322579,92.28463780645161,97.5564664,86.87912477419354,78.41679326666667,82.52972419354839,72.28689613333333,70.15421357142857,70.40974282758621,92.77925027586207,99.77227846666668,108.91514089655172,118.48285493333334,147.31709080000002,263.01957776923075,,,
MALCHA_7_B1,,,,,,,,,,,,,38.72527458064516,35.63725806896552,34.34316812903226,28.745599333333335,27.955190193548386,36.95124873333334,35.761632774193544,100.95302432258065,72.88961033333334,69.89584225806452,50.34519286666667,53.12980896774194,42.731944451612904,117.83083621428572,44.96913793548387,47.0396286,49.671593483870964,83.53248053333334,109.54702658064517,86.02762825806452,92.7985178,80.69746922580644,74.23465366666666,78.05637561290322,65.79309613333334,64.1723077857143,64.99779103448276,89.10112186206896,85.1209938,96.51044117241379,98.56458246666666,133.9561086,230.37287276923078,,,
MAMOTH1G_7_B1,,,,,,,,,,,,,35.16832464516129,36.29711365517241,36.480708516129035,28.415769066666666,27.835431870967742,34.60413233333333,47.02462529032258,186.74693348387095,89.660136,80.40632761290323,56.60396566666666,54.721747096774195,44.65659825806451,131.02961028571428,48.37806451612904,46.993161533333335,45.93984432258065,91.53198713333335,123.39947283870968,92.28189677419354,31.310908666666666,82.75313722580644,81.4834102,80.00821374193548,70.41760926666667,68.33471121428572,63.159485999999994,86.48407310344828,93.75437826666666,105.31575662068965,112.88271453333333,163.15276186666668,236.28110769230767,,,
MAMOTH2G_7_B1,,,,,,,,,,,,,35.16832464516129,36.297141172413795,36.480708516129035,28.415658666666666,27.835319096774196,34.60392546666667,47.024494129032256,186.7466433548387,89.6599944,80.40622903225807,56.60395353333333,54.72184483870968,44.6566284516129,131.029643,48.37806451612904,46.99294126666667,45.93995548387097,91.53207640000001,123.3996495483871,92.2821949032258,31.310642399999995,82.75265851612903,81.48263033333333,80.00817051612903,70.417755,68.33475842857143,63.15947668965517,86.4842304137931,93.75435373333333,105.3158851724138,112.88289346666667,163.15285173333334,236.2807232307692,,,
MANCHSTR_1_N001,,,,,,,,,,,,,42.00792309677419,38.74616882758621,37.23698664516129,30.347119666666664,32.57598587096774,39.0179236,42.183130580645155,123.04437116129033,78.52244280000001,75.46882935483872,56.0678486,59.86181012903226,47.53000722580645,123.91378535714287,47.98643541935484,51.125635333333335,49.203192516129036,84.62969353333334,120.77279819354838,91.53811651612904,97.24087626666666,86.82309509677418,78.462814,82.35808361290323,72.57476753333334,70.44929821428572,70.74554186206896,93.3271064137931,100.46494846666667,109.47696862068965,126.89578639999999,146.6931119333333,277.5421843846154,,,
MANCHSTR_1_N002,,,,,,,,,,,,,42.00792309677419,38.74616882758621,37.23698664516129,30.347119666666664,32.57598587096774,39.0179236,42.183130580645155,123.04437116129033,78.52244280000001,75.46882935483872,56.0678486,59.86181012903226,47.53000722580645,123.91378535714287,47.98643541935484,51.125635333333335,49.203192516129036,84.62969353333334,120.77279819354838,91.53811651612904,97.24087626666666,86.82309509677418,78.462814,82.35808361290323,72.57476753333334,70.44929821428572,70.74554186206896,93.3271064137931,100.46494846666667,109.47696862068965,126.89578639999999,146.6931119333333,277.5421843846154,,,
MANCHSTR_1_N005,,,,,,,,,,,,,42.00792309677419,38.74616882758621,37.23698664516129,30.347119666666664,32.57598587096774,39.0179236,42.183130580645155,123.04437116129033,78.52244280000001,75.46882935483872,56.0678486,59.86181012903226,47.53000722580645,123.91378535714287,47.98643541935484,51.125635333333335,49.203192516129036,84.62969353333334,120.77279819354838,91.53811651612904,97.24087626666666,86.82309509677418,78.462814,82.35808361290323,72.57476753333334,70.44929821428572,70.74554186206896,93.3271064137931,100.46494846666667,109.47696862068965,126.89578639999999,146.6931119333333,277.5421843846154,,,
MANDLY1G_7_B1,,,,,,,,,,,,,40.54810677419355,36.87267641379311,35.879571741935486,30.284928266666665,32.81390664516129,39.4651282,52.92306722580645,202.19308967741935,90.05336546666666,79.03637793548387,56.80973686666667,54.03237032258065,44.27140064516129,130.31213271428572,46.80783741935484,48.457645400000004,47.77460335483871,90.1336826,120.90183232258065,91.68196670967743,103.48738660000001,83.5127393548387,79.86153613333333,80.59987658064516,69.73487206666667,67.3016885,66.7666444137931,92.11514565517241,97.38384806666666,108.55254868965518,113.57650746666667,162.890187,255.41048976923076,,,
MANDLY1G_7_N002,,,,,,,,,,,,,40.54810677419355,36.87267641379311,35.879571741935486,30.284928266666665,32.81390664516129,39.4651282,52.92306722580645,202.19308967741935,90.05336546666666,79.03637793548387,56.80973686666667,54.03237032258065,44.27140064516129,130.31213271428572,46.80783741935484,48.457645400000004,47.77460335483871,90.1336826,120.90183232258065,91.68196670967743,103.48738660000001,83.5127393548387,79.86153613333333,80.59987658064516,69.73487206666667,67.3016885,66.7666444137931,92.11514565517241,97.38384806666666,108.55254868965518,113.57650746666667,162.890187,255.41048976923076,,,
MANDLY2G_7_B1,,,,,,,,,,,,,40.54810677419355,36.87267641379311,35.879571741935486,30.284928266666665,32.81390664516129,39.4651282,52.92306722580645,202.19308967741935,90.05336546666666,79.03637793548387,56.80973686666667,54.03237032258065,44.27140064516129,130.31213271428572,46.80783741935484,48.457645400000004,47.77460335483871,90.1336826,120.90183232258065,91.68196670967743,103.48738660000001,83.5127393548387,79.86153613333333,80.59987658064516,69.73487206666667,67.3016885,66.7666444137931,92.11514565517241,97.38384806666666,108.55254868965518,113.57650746666667,162.890187,255.41048976923076,,,
MANDLY2G_7_N002,,,,,,,,,,,,,40.54810677419355,36.87267641379311,35.879571741935486,30.284928266666665,32.81390664516129,39.4651282,52.92306722580645,202.19308967741935,90.05336546666666,79.03637793548387,56.80973686666667,54.03237032258065,44.27140064516129,130.31213271428572,46.80783741935484,48.457645400000004,47.77460335483871,90.1336826,120.90183232258065,91.68196670967743,103.48738660000001,83.5127393548387,79.86153613333333,80.59987658064516,69.73487206666667,67.3016885,66.7666444137931,92.11514565517241,97.38384806666666,108.55254868965518,113.57650746666667,162.890187,255.41048976923076,,,
MANDLY3G_7_B1,,,,,,,,,,,,,40.5306984516129,36.69135365517241,35.58994793548387,29.917789466666665,32.45771329032258,39.023197466666666,52.743433483870966,200.66503806451612,89.41501713333334,78.24382283870968,56.5919664,54.00754096774194,44.27618787096774,130.34052607142857,46.74795896774194,48.387619799999996,47.63267922580645,90.12978733333334,120.41292096774194,91.50844006451612,103.44510066666668,82.74784212903226,79.43265566666666,80.47670606451614,69.13703166666666,66.81969435714285,66.1171775862069,90.45917379310345,97.3864964,107.0962075862069,111.95107193333334,160.77273780000002,254.82724938461536,,,
MANDLY3G_7_N001,,,,,,,,,,,,,40.5306984516129,36.69135365517241,35.58994793548387,29.917789466666665,32.45771329032258,39.023197466666666,52.743433483870966,200.66503806451612,89.41501713333334,78.24382283870968,56.5919664,54.00754096774194,44.27618787096774,130.34052607142857,46.74795896774194,48.387619799999996,47.63267922580645,90.12978733333334,120.41292096774194,91.50844006451612,103.44510066666668,82.74784212903226,79.43265566666666,80.47670606451614,69.13703166666666,66.81969435714285,66.1171775862069,90.45917379310345,97.3864964,107.0962075862069,111.95107193333334,160.77273780000002,254.82724938461536,,,
